[0.00 - 5.60] P:1644.96 E:0.067612 |  Concern for the national icon of Brazil, but he'll be watching from his hospital bed
[4530.96 - 4541.96] P:1420.75 E:0.102237 |  Certainly he sent the message knowing, sending it to the teams and I'll be watching from hospital, I'll be rooting for each and every one of you.
[4541.96 - 4549.96] P:1520.11 E:0.108191 |  And that is certainly shared, that sentiment for everybody connected, not just of course in Brazil but also in the footballing world,
[4549.96 - 4559.96] P:1429.79 E:0.101179 |  that everybody is rooting for Pelle, even Killingham Bapé had posted something yesterday as Vinicius Jr. plays the ball inside,
[4559.96 - 4566.96] P:1431.91 E:0.103667 |  he's come up, got options to his right, bundled off the ball and it will be a free kick.
[4566.96 - 4574.96] P:1487.14 E:0.104540 |  It was Son Jun Ho with the free kick left of centre and just over 25 yards out.
[4574.96 - 4579.96] P:1549.26 E:0.107567 |  Brazil 4, South Korean Il, you're listening to BBC Radio 5 Live.
[4579.96 - 4587.96] P:1446.26 E:0.107921 |  Yeah, in Neymar territory this, clever little shift there to win the free kick.
[4587.96 - 4591.96] P:1347.72 E:0.104345 |  Would we say 30 yards out?
[4591.96 - 4598.96] P:1245.69 E:0.099290 |  Level with it, he's after in near post, suits the right footer, wouldn't you think?
[4598.96 - 4603.96] P:1228.18 E:0.098360 |  Raphinha over the ball as well, Casamiro.
[4603.96 - 4608.96] P:1408.26 E:0.098646 |  He must just be dishing out advice, just rubs Neymar's nose there.
[4608.96 - 4619.96] P:1556.68 E:0.101841 |  Not quite 30 yards, just a little shy of that, it's left of centre, might suit the left footer of Raphinha if he wants to try and wrap it around the wall of South Korea.
[4619.96 - 4630.96] P:1481.11 E:0.098904 |  Neymar, Casamiro's walked away, Neymar in discussion now with Raphinha, Clementer Pan is the French referee, Raphinha or Neymar.
[4630.96 - 4641.96] P:1456.44 E:0.098479 |  We're approaching the Al-Mar, come BBC Radio 5 Live, Raphinha left footer, takes an inflection off the wall and behind for a corner kick.
[4641.96 - 4659.96] P:1552.60 E:0.103991 |  Raphinha can't quite get enough elevation on the ball, the opportunity in this corner, Neymar, rusting up the crowd, the showman.
[4659.96 - 4669.96] P:1590.02 E:0.103850 |  Getting a great ovation as well as he walks just down towards our left hand side and now he rolls it to Vinicius Jr. who works it on the inside.
[4669.96 - 4681.96] P:1497.47 E:0.096472 |  Diny Loes with a cross, headed away on the edge of the penalty area by Kinyan Gwan, up towards Tottenham Sont, quickly challenged by his teammate Richarlison.
[4681.96 - 4686.96] P:1494.52 E:0.094067 |  Free kick goes though in favour of the South Korean on the halfway line.
[4686.96 - 4700.96] P:1271.61 E:0.090774 |  We talked about how good they've been this evening on the ball but when they give the ball away recovery's been excellent as well.
[4700.96 - 4714.96] P:1367.27 E:0.097939 |  South Korea with Kinyan Gwan at the back, forward ball, Lee Jae-sung left of the centre circle, passes the ball to Conchul, now out to Kim Moon-Hwan.
[4714.96 - 4722.96] P:1422.92 E:0.097968 |  His cross from the right hand side, ups its way all the way across towards the left hand side.
[4722.96 - 4737.96] P:1356.73 E:0.099000 |  Militare with the block, South Korea still attacking, Conchul looking for the return ball, stopped by Paketa, out towards Conchul.
[4737.96 - 4748.96] P:1300.19 E:0.099995 |  Gwang In-bong makes the run, Chul inside once more, always felt it was going away from Lee Jae-sung.
[4748.96 - 4762.96] P:1299.64 E:0.099164 |  South Korea though have retained the ball and now Sun Jun-Hoo and out to that far side where Lee Jae-sung takes over, spreads play to Kim Moon-Hwan.
[4762.96 - 4778.96] P:1440.98 E:0.102551 |  Right corner of the penalty area, the right back goes infield, Sun takes over but moves away from the penalty area, now will come again as he tries to thread it through towards Cho-Goo Sun.
[4778.96 - 4787.96] P:1542.16 E:0.102949 |  The Brazil are on the attack with Vinicius Tunier instead, over the halfway line, plays the ball infield, Richarlison looking for the return to Vinicius Tunier,
[4787.96 - 4793.96] P:1553.18 E:0.098248 |  tied it up by Sun Jun-Hoo, clearance though only as far as Richarlison who plays the ball back.
[4793.96 - 4805.96] P:1401.50 E:0.096885 |  We've been playing for an hour on five-live, half an hour left to continued enjoyment of watching this excellent football being played by Brazil, Chrisson.
[4805.96 - 4823.96] P:1373.70 E:0.102193 |  Yeah, that's where Brazil wanted to be this evening, to really work at it in the first couple of games, Serbia and Switzerland, to break down tight defences but fallen in love at half time, pressure off.
[4823.96 - 4829.96] P:1273.90 E:0.091875 |  They can do their thing, pop the ball around, it will.
[4830.96 - 4841.96] P:1461.30 E:0.105605 |  Just to put it into perspective, that Cameroon defeat which Tim Vickery said had been treated rather harshly back home as Neymar moved breaks down on the edge of the area.
[4841.96 - 4851.96] P:1424.69 E:0.098819 |  That defeat was Brazil's second defeat in 31 in all competitions since the start of 2020.
[4853.96 - 4858.96] P:1501.60 E:0.105707 |  They are a side that is not accustomed to losing, they've won 25 and drawn four.
[4858.96 - 4872.96] P:1447.71 E:0.100533 |  You know, standards are so high and expectation is so high but it was, you know, they did change nine players in that game and they dominated the game.
[4872.96 - 4878.96] P:1478.49 E:0.099044 |  Cameroon scoring very late on, still finished top of the group.
[4879.96 - 4890.96] P:1585.25 E:0.105121 |  But also 13 clean sheets in 17 qualifiers and they're looking for a third clean sheet in four at this World Cup here in Qatar.
[4890.96 - 4895.96] P:1423.54 E:0.101096 |  62 minutes play, BBC Radio 5 live.
[4896.96 - 4904.96] P:1500.63 E:0.105104 |  Chogusung who's been linked with Celtic and Borussia Dortmund unable to get onto that as the ball is played forward by Casemiro.
[4904.96 - 4913.96] P:1499.52 E:0.107333 |  Vinicius Jr picks it up, Neymar waits out towards his left hand side, Vinicius Jr has made the run ahead of him, instead he picks out Raphinha.
[4913.96 - 4923.96] P:1478.20 E:0.111716 |  Raphinha creates the opening and again the goalkeeper stands tall at his near post, Kimson Q, keeping out Raphinha for a second time in this second half.
[4923.96 - 4926.96] P:1413.04 E:0.105142 |  That fifth goal will not arrive, 4-0 Brazil.
[4926.96 - 4936.96] P:1417.60 E:0.105704 |  Brilliant goalkeeping, Vicius Jr running the ball inside his own half, pops the ball out left to Neymar who drives on the inside on his right foot.
[4936.96 - 4946.96] P:1377.19 E:0.104098 |  Think maybe is thinking about a shot himself but sees Raphinha in a better position, pops it to the right hand side of the box.
[4946.96 - 4956.96] P:1569.02 E:0.101305 |  Raphinha shapes the shoot left footed onto his right foot and a good save at his near post, Kimson Q.
[4956.96 - 4967.96] P:1567.96 E:0.101086 |  Danielle there's going to be coming on for Milit out, much decorated right back, 56 major honours in his illustrious career.
[4967.96 - 4977.96] P:1465.35 E:0.097579 |  But the one that has eluded him is the World Cup, he's actually got his own videos, the World Cup dream that he posts.
[4977.96 - 4979.96] P:1430.44 E:0.082809 |  DVDs or?
[4979.96 - 4982.96] P:1533.24 E:0.093704 |  It's available on Betamax I think you'll find.
[4982.96 - 4992.96] P:1514.52 E:0.094201 |  His appearance against Cameroon means that he actually became Brazil's oldest player to play at a World Cup.
[4992.96 - 5002.96] P:1463.92 E:0.082782 |  With a 39 year old he's on, Brazil are attacking, Richalison free kick sounded by Clemente Pan.
[5002.96 - 5014.96] P:1302.23 E:0.093074 |  I think he was captain in the last game, would he be the oldest captain ever at a World Cup?
[5014.96 - 5015.96] P:1637.67 E:0.062488 |  Ian?
[5015.96 - 5023.96] P:1381.92 E:0.091314 |  Listen, I've got the oldest goal scorer and the oldest player at a World Cup but I don't have the oldest captain.
[5023.96 - 5028.96] P:1474.66 E:0.083255 |  There's only so many facts and figures you can have at your fingertips.
[5028.96 - 5037.96] P:1284.17 E:0.079016 |  Danielle there's been the oldest player for Brazil, was rather pertinent, yours was not.
[5037.96 - 5051.96] P:1467.66 E:0.089258 |  As we approach the 64th minute on BBC Radio 5 Live and Brazil haven't been able to add to their tally of their four goals that they scored in the first half.
[5051.96 - 5061.96] P:1527.48 E:0.092366 |  But South Korea are going to be making another change and his first appearance at this tournament for the 25 year old midfielder,
[5061.96 - 5070.96] P:1445.84 E:0.098453 |  Beck Sung Ho who actually began at Barcelona, his career when he was scouted at the age of 13.
[5070.96 - 5078.96] P:1482.56 E:0.096375 |  Only made a couple of appearances for the B team before he left to play his trade at Darmstadt in Germany.
[5078.96 - 5087.96] P:1292.14 E:0.101165 |  But here he comes on for his first appearance and he replaces Hwang Moon Bong.
[5088.96 - 5092.96] P:1247.25 E:0.104585 |  Feel free to pick up at any point.
[5092.96 - 5096.96] P:1300.77 E:0.102701 |  Yeah just seeing Tiago Silva go down there.
[5096.96 - 5105.96] P:1340.90 E:0.093056 |  That's the danger, that's what she has to think about when one player is getting injured.
[5105.96 - 5113.96] P:1387.18 E:0.101274 |  Well you're surely approaching that point aren't you in the second half where you're thinking, well I mean the game was won when the third goal went in.
[5113.96 - 5120.96] P:1510.51 E:0.104959 |  Remember the third goal scored, that was scored just before the half hour of that great goal by Richarlison at the 29 minutes.
[5120.96 - 5122.96] P:1281.87 E:0.084046 |  Wasn't necessarily one at 3-0.
[5122.96 - 5130.96] P:1694.19 E:0.105787 |  Ball over the top, Rafinha running forward, Flag stays down, Rafinha enters the penalty area, cuts it back, Richarlison couldn't get there, it's a late flag.
[5130.96 - 5135.96] P:1394.48 E:0.089966 |  Now it's up, the referee there lets play continue, South Korea bring the ball away.
[5135.96 - 5148.96] P:1524.60 E:0.098066 |  Well unless you're thinking that they were able to produce a comeback of record equaling proportions of Austria in 54 or Portugal in 66 as you know only too well,
[5148.96 - 5159.96] P:1518.94 E:0.099633 |  I think it's fair to say that the game was over at that point, 66 minutes played, Vinicius Jr goes down, Foul says the French referee,
[5159.96 - 5164.96] P:1482.37 E:0.093784 |  it's going to be a long 24 minutes not just for the listener and myself but also for South Korea, Chrisson.
[5164.96 - 5168.96] P:1286.87 E:0.105084 |  Absolutely is, as a game is won.
[5168.96 - 5179.96] P:1337.90 E:0.090220 |  Brazil maybe have just lost their snap with the passing, their crispness and their purpose they know it's over.
[5180.96 - 5193.96] P:1398.56 E:0.095429 |  They just want to ease through this last 34 minutes or so, just South Korea, it's playing for pride isn't it?
[5193.96 - 5202.96] P:1499.44 E:0.107981 |  Here is Kim Moon-Hwan, Hwang with the cross, the Wolverhampton Wanderers player, 13 appearances without a goal so far this season.
[5203.96 - 5214.96] P:1351.18 E:0.098581 |  Pass from Danny Albers just meant that Alisson had to accelerate just a little across his own goal, it was cleared out of play for a throw,
[5214.96 - 5223.96] P:1298.71 E:0.094701 |  we're approaching the midway point of the second half as Brazil will be progressing from, I say with a great deal of confidence,
[5223.96 - 5234.96] P:1464.11 E:0.094491 |  their last eight game matches now at the round of 16 this stage in the World Cup since they were last eliminated by Argentina in 1990.
[5234.96 - 5251.96] P:1362.50 E:0.101226 |  There is the prospect of a Brazil-Argentina semi-final as Casemiro helps it on towards Neymar, but tying up in the midfield was this man here,
[5251.96 - 5262.96] P:1481.01 E:0.103108 |  Son Jun-Ho is now Hwang on the near side, goes in field to the substitute, Beck Son Ho, carrying it off now is Lee J Sun,
[5262.96 - 5270.96] P:1631.51 E:0.108342 |  out it goes towards that far side the left, first time cross comes in, two red shirts in the penalty area, Alisson with another good save,
[5270.96 - 5279.96] P:1771.00 E:0.109896 |  the block, the follow up, Son twice had a nibble of it, brilliant defending by Brazil, the determination, the desire to keep the clean sheet
[5279.96 - 5289.96] P:1728.41 E:0.106852 |  when you're leading by four goals to Neal and no wonder that they're high-fiving left-right and centre, because Alisson with a save and then at least two excellent blocks
[5289.96 - 5292.96] P:1760.10 E:0.093689 |  and still South Korea can't get a consolation.
[5292.96 - 5300.96] P:1480.95 E:0.095375 |  There's a ball crossed in from the left-hand side, goes all the way through, I think Danilo should do better, comes off his chest and just falls,
[5300.96 - 5311.96] P:1456.92 E:0.096407 |  Wang Hee Chan who hammers the ball, right footed and looks like he's heading into the corner and all of a sudden Alisson's big right hand
[5311.96 - 5323.96] P:1371.96 E:0.091447 |  gets out and makes the save and then you see that dogged determine Brazilian defending, four nil up, we're not going to let one in,
[5323.96 - 5325.96] P:1350.65 E:0.097053 |  body's on the line.
[5326.96 - 5338.96] P:1638.03 E:0.095595 |  Before tonight Tottenham's Son has had the most, well it had nine shots on target without a goal at this World Cup, only Mussiala of Germany had recorded more.
[5338.96 - 5348.96] P:1596.06 E:0.092681 |  I've got a feeling that Son must be getting close to Mussiala's tally of 12, just hasn't fallen for him, it was a great block by Marquinhos,
[5348.96 - 5354.96] P:1414.41 E:0.089412 |  there's a Brazilian player who is down at the moment, I think it might be...
[5357.96 - 5371.96] P:1388.04 E:0.102388 |  Casemiro, it is Casemiro, I'm thinking Cheetah now with 20 minutes remaining, he's only made the one change by bringing on Danny Alves for Mino Sao.
[5372.96 - 5374.96] P:1252.16 E:0.108810 |  Yep, so you're thinking...
[5374.96 - 5375.96] P:1688.90 E:0.091253 |  They've changed it.
[5375.96 - 5387.96] P:1294.05 E:0.089760 |  I've not been saying this for the last 25 minutes, you haven't responded until now, now you're agreeing with the point.
[5387.96 - 5398.96] P:1411.37 E:0.098305 |  You've had Bruno Guimarez who's made a couple of appearances off the bench, Anthony has made two substitute appearances before he started against Cameroon,
[5398.96 - 5407.96] P:1484.33 E:0.095127 |  thinking the Manchester United player, Martinelli just one sub appearance and one start against Cameroon, Fabinho one appearance,
[5407.96 - 5419.96] P:1400.62 E:0.093722 |  but there is activity down below and we are going to be seeing Martinelli as one of them and Bremer is going to be the other change,
[5419.96 - 5425.96] P:1416.13 E:0.097203 |  who's actually named after the former German defender Andreas Bremer, who's a central defender.
[5426.96 - 5431.96] P:1425.52 E:0.097846 |  So he started against Cameroon, so the 25 year old will be coming on.
[5431.96 - 5446.96] P:1358.55 E:0.094578 |  Brazil lead by four goals to nil and that will mean that we've got still one opportunity for them to make another double change for Cheetah, the coach, as Brazil lead four nil.
[5447.96 - 5456.96] P:1404.54 E:0.096337 |  South Korea have kept plugging away to their immense credit, real spirit from a neutral after the delights of the first half,
[5456.96 - 5464.96] P:1460.20 E:0.096394 |  one would have been hoping for more goals for Brazil, they really did turn on the style, cross delivered from the right hand side by Kim Moon-Hwan,
[5464.96 - 5466.96] P:1195.82 E:0.084634 |  Curls out of play.
[5467.96 - 5480.96] P:1325.85 E:0.097163 |  Wang Heechana has played off the right hand side of South Korea in this second half, as Brazil Cheetah is making the changes,
[5480.96 - 5489.96] P:1291.77 E:0.099647 |  there will be two Algo Silva, whatever he's coming off, let's have a look.
[5490.96 - 5499.96] P:1330.13 E:0.108100 |  Danilo is the first player to come off, now he deputized for Alexandro at left back, Danilo who had picked up an injury as well,
[5499.96 - 5506.96] P:1501.76 E:0.108019 |  he started against Serbia but missed the last two, so again this will be an opportunity just to rest Danilo,
[5506.96 - 5512.96] P:1418.02 E:0.096730 |  because if there is still a doubt over Alexandro and Alex Teles, his course is out for the tournament,
[5512.96 - 5520.96] P:1531.32 E:0.095173 |  then Danilo who is filled in so well tonight will certainly need to rest his legs,
[5520.96 - 5528.96] P:1392.04 E:0.096266 |  and then the other player to come off was Vinicius Jr to be replaced by Martinelli of Arsenal.
[5528.96 - 5536.96] P:1219.31 E:0.110178 |  Yeah, like for like Vinicius Jr, Martinelli, tremendous season four Arsenal, hasn't he?
[5536.96 - 5542.96] P:1160.96 E:0.109094 |  I was just wondering about Thiago Silva though, because he went down I think there's more of a kick than a twist,
[5542.96 - 5550.96] P:1258.82 E:0.083656 |  I wonder whether he would be rested, taken off as a precaution.
[5550.96 - 5553.96] P:1617.34 E:0.100813 |  17 minutes remaining of normal time.
[5553.96 - 5556.96] P:1216.05 E:0.084417 |  Bram is gone into that left back roll.
[5556.96 - 5563.96] P:1582.56 E:0.094386 |  Here is Martinelli ahead of him on this left hand side, yellow shirt, blue shorts playing from right to left.
[5563.96 - 5572.96] P:1453.16 E:0.095877 |  On a night where we've talked about VHS recorders, top trumps, you're listening to the good old wireless of BBC Radio 5 live,
[5572.96 - 5577.96] P:1506.17 E:0.101583 |  but if you're up to terms with the new digital age then BBC sounds is the way forward,
[5577.96 - 5583.96] P:1285.06 E:0.100454 |  and if you haven't downloaded that app then please do so, and you can listen to the rest of the tournament through that,
[5583.96 - 5590.96] P:1389.02 E:0.098734 |  you can take it wherever you go, and tomorrow Morocco, Spain at three, Portugal, Switzerland at seven.
[5590.96 - 5593.96] P:1117.15 E:0.101388 |  This has been a very enjoyable evening.
[5593.96 - 5607.96] P:1244.87 E:0.101145 |  I hope not many do, but Brazil have announced their arrival at the World Cup, they won the group,
[5607.96 - 5612.96] P:1140.73 E:0.087483 |  but they're finding the rhythm at the right time.
[5612.96 - 5619.96] P:1207.27 E:0.100766 |  It's my way to start the tournament, it's how you finish.
[5619.96 - 5628.96] P:1396.83 E:0.101061 |  As Dino's off with no only too well, the oldest captain at the World Cup when Italy of course beat Brazil in 1982.
[5628.96 - 5630.96] P:1236.00 E:0.106531 |  Ah, that's a question.
[5630.96 - 5631.96] P:1501.95 E:0.111630 |  There's your answer.
[5631.96 - 5632.96] P:1311.99 E:0.088288 |  Question, yeah.
[5632.96 - 5633.96] P:1467.10 E:0.122147 |  16 minutes.
[5633.96 - 5636.96] P:1190.41 E:0.099594 |  What about the oldest outfield, captain?
[5636.96 - 5640.96] P:1538.97 E:0.105160 |  You know what I said I've enjoyed being with you alongside tonight, don't push it.
[5640.96 - 5642.96] P:1167.28 E:0.105805 |  I suspect he is, I can't.
[5642.96 - 5645.96] P:1585.20 E:0.095703 |  16 minutes remaining.
[5645.96 - 5649.96] P:1373.40 E:0.097938 |  It is Kim Min Jae running forward.
[5649.96 - 5654.96] P:1628.48 E:0.097204 |  Now, Bex Sung Ho in the midfield for South Korea.
[5654.96 - 5658.96] P:1536.32 E:0.086594 |  Son turns right side of the penalty area, plays it back.
[5658.96 - 5663.96] P:1406.92 E:0.082539 |  This is Hwang out of play, goes for South Korea.
[5663.96 - 5668.96] P:1526.51 E:0.098911 |  One thing you'd have to say about South Korea, they haven't buckled, they haven't capitulated.
[5668.96 - 5674.96] P:1486.48 E:0.088025 |  It is a credit to them, four nil down on the end of an absolute hammering.
[5674.96 - 5680.96] P:1585.86 E:0.090894 |  Bex Sung Ho, edge of the area, turning, prodding it goalwards, comes out.
[5680.96 - 5684.96] P:1535.64 E:0.092946 |  No shooting opportunity there for Basant.
[5684.96 - 5686.96] P:1549.71 E:0.101673 |  It'll be a Brazil throw on this near side.
[5686.96 - 5687.96] P:1634.72 E:0.103434 |  Quarter of an hour to go.
[5687.96 - 5694.96] P:1465.28 E:0.088510 |  And, uh, Alisson in his first couple of games, didn't I think he had a shot to save?
[5694.96 - 5700.96] P:1438.28 E:0.097743 |  They have worked him this evening, on two or three occasions, the save he made in the first half from Wang.
[5700.96 - 5702.96] P:1418.09 E:0.104273 |  He made two low-mines, if you remember.
[5702.96 - 5707.96] P:1308.20 E:0.095364 |  Perotius effort, both 30 yards out, save the byline.
[5707.96 - 5710.96] P:1330.30 E:0.103851 |  And the one is three from Wang, in fact.
[5710.96 - 5713.96] P:1296.02 E:0.089098 |  Wang in the second half.
[5713.96 - 5717.96] P:1366.32 E:0.091435 |  But they just, they're going through the motions a little bit up, they know.
[5717.96 - 5718.96] P:1573.06 E:0.105969 |  Yeah.
[5718.96 - 5719.96] P:1070.65 E:0.051151 |  Brazil.
[5719.96 - 5721.96] P:1479.39 E:0.096370 |  Playing within themselves.
[5721.96 - 5724.96] P:1708.85 E:0.102970 |  Which is only natural, you think, self-preservation.
[5724.96 - 5729.96] P:1468.49 E:0.101698 |  You've got a quarter-final Friday afternoon, you'll hear it on BBC Radio 5 Live.
[5729.96 - 5734.96] P:1415.01 E:0.094321 |  And BBC Sounds at three o'clock, Croatia against Brazil.
[5734.96 - 5740.96] P:1344.79 E:0.099092 |  To be followed by Argentina against the Netherlands.
[5740.96 - 5745.96] P:1449.28 E:0.098880 |  You know, Saturday night, England against France.
[5745.96 - 5756.96] P:1496.72 E:0.090814 |  As South Korea have made a change, which I'll tell you about after we've got this free kick, looking for a consolation.
[5756.96 - 5759.96] P:1218.97 E:0.090507 |  Playing an all-red from left to right.
[5759.96 - 5762.96] P:1403.98 E:0.099864 |  Taken by the right back, Kim Moon-Hwan into the penalty area.
[5762.96 - 5766.96] P:1882.68 E:0.113939 |  Shot by Dan, great goal by Baek Sung-Ho.
[5766.96 - 5772.96] P:1663.79 E:0.106981 |  Marks his first appearance in the World Cup with a stunning consolation.
[5772.96 - 5774.96] P:1592.49 E:0.111609 |  Hitting so sweet.
[5774.96 - 5778.96] P:1586.55 E:0.117327 |  Brazil for South Korea won.
[5778.96 - 5782.96] P:1520.66 E:0.112735 |  What a goal from Baek Sung-Ho.
[5782.96 - 5785.96] P:1717.63 E:0.108021 |  Yeah, this is an incredible strike it is.
[5785.96 - 5794.96] P:1946.51 E:0.089421 |  We talked about Allison making three really important saves for Brazil.
[5794.96 - 5797.96] P:1851.83 E:0.099636 |  As the ball is whipped and it's headed clear.
[5797.96 - 5798.96] P:1727.12 E:0.109436 |  It's by Braemac.
[5798.96 - 5805.96] P:1886.39 E:0.093291 |  In fact, Sung-Ho must be all of 25 yards out.
[5805.96 - 5806.96] P:1770.68 E:0.087375 |  Left-footed.
[5806.96 - 5808.96] P:1828.38 E:0.093687 |  Hammer's a half-volley.
[5808.96 - 5815.96] P:1669.00 E:0.078197 |  I think it does take a slight deflection of a Brazilian backside.
[5815.96 - 5817.96] P:1630.30 E:0.097895 |  But it flies into the corner.
[5817.96 - 5821.96] P:1674.26 E:0.076018 |  Allison, even the great Allison couldn't keep that out.
[5821.96 - 5826.96] P:1685.99 E:0.090118 |  The checking for a possible offside leading up to the goal.
[5826.96 - 5829.96] P:1556.00 E:0.090476 |  But the fact that Brazil had restarted.
[5829.96 - 5831.96] P:1557.80 E:0.091041 |  The Brazilian had headed the ball out.
[5831.96 - 5832.96] P:1587.00 E:0.070600 |  That would have been...
[5832.96 - 5833.96] P:1307.54 E:0.081442 |  The check is over.
[5833.96 - 5836.96] P:1334.26 E:0.088874 |  Yeah, that wouldn't have made any sense, would it?
[5836.96 - 5840.96] P:1381.79 E:0.094244 |  But we were complimenting South Korea for their spirit.
[5840.96 - 5842.96] P:1478.75 E:0.093110 |  They deserved that consolation.
[5842.96 - 5845.96] P:1294.63 E:0.102125 |  I'm not patronising them, but they deserve it.
[5845.96 - 5847.96] P:1259.81 E:0.077635 |  I'm with you.
[5847.96 - 5849.96] P:1354.58 E:0.090821 |  That was a strong challenge.
[5849.96 - 5856.96] P:1511.51 E:0.096722 |  The change, by the way, Lee Jae-sung who plays his football in Germany for Mites.
[5856.96 - 5861.96] P:1477.08 E:0.092932 |  He has gone off the field of play and he's been replaced by another Lee.
[5861.96 - 5863.96] P:1250.38 E:0.084611 |  Lee Kang-In.
[5863.96 - 5869.96] P:1365.48 E:0.087410 |  Who is said to be somewhat of a creative talent.
[5869.96 - 5873.96] P:1417.88 E:0.092580 |  He can play wide, he can play as a 10, plays for Mallorca.
[5873.96 - 5877.96] P:1350.43 E:0.094765 |  After coming through the Valencia Academy.
[5877.96 - 5880.96] P:1534.76 E:0.110315 |  I tell you what, we've been treated to some good goals tonight.
[5880.96 - 5885.96] P:1593.15 E:0.110816 |  Yeah, I do think that one took a slight deflection.
[5885.96 - 5889.96] P:1506.11 E:0.095812 |  But very clean, striped, crisp effort.
[5889.96 - 5891.96] P:1508.80 E:0.079983 |  Technical effort.
[5891.96 - 5895.96] P:1437.56 E:0.092987 |  The ball's sitting there, ready to be struck on the half volley.
[5895.96 - 5899.96] P:1385.26 E:0.091199 |  Didn't lash at it, brought it beautifully with the in-step.
[5899.96 - 5902.96] P:1425.59 E:0.091142 |  Slight deflection, no chance for Anderson.
[5902.96 - 5905.96] P:1324.02 E:0.093684 |  This doesn't happen very often,
[5905.96 - 5911.96] P:1284.86 E:0.084935 |  but we're going to have the third-choice goalkeeper coming on for Brazil.
[5911.96 - 5914.96] P:1423.16 E:0.098655 |  Very, very experienced as well.
[5914.96 - 5916.96] P:1424.30 E:0.107567 |  Palmeiras, he plays forward.
[5916.96 - 5920.96] P:1330.39 E:0.089399 |  Brazil got Olympic gold in 2016.
[5920.96 - 5924.96] P:1544.79 E:0.100689 |  He's 34 years of age, so he is going to be coming on.
[5924.96 - 5928.96] P:1489.37 E:0.086781 |  Webberton in the goal.
[5928.96 - 5932.96] P:1448.56 E:0.102947 |  Edison, you might recall, started against Cameroon.
[5932.96 - 5938.96] P:1421.30 E:0.091668 |  And there's also going to be another player who's going to be coming on down below.
[5938.96 - 5940.96] P:1441.83 E:0.085754 |  Rodrigo, I think.
[5940.96 - 5942.96] P:1586.48 E:0.094282 |  And it's Rodrigo.
[5942.96 - 5947.96] P:1581.05 E:0.103677 |  You can quite see the back of the number as he gets his final instructions from Tite.
[5947.96 - 5953.96] P:1409.25 E:0.093105 |  4-1-2 to Brazil.
[5953.96 - 5958.96] P:1512.47 E:0.098426 |  Did ever so well on the way to claiming gold.
[5958.96 - 5963.96] P:1531.07 E:0.102588 |  Six years ago, five clean sheets as they...
[5963.96 - 5965.96] P:1855.92 E:0.115340 |  Ball is up towards Cho.
[5965.96 - 5968.96] P:1521.01 E:0.101493 |  And beaten out by Anderson, and going down into the ground late flag.
[5968.96 - 5972.96] P:1525.72 E:0.105026 |  Haven't seen much of Cho this evening. He's been marshalled really well.
[5972.96 - 5976.96] P:1598.11 E:0.097070 |  Marquinhos and Thiago Silva all just clipped him behind.
[5976.96 - 5979.96] P:1464.50 E:0.094251 |  It's a tight one.
[5979.96 - 5983.96] P:1429.54 E:0.107077 |  Makes a run in between Thiago Silva and Greymar.
[5983.96 - 5988.96] P:1488.56 E:0.100442 |  He's playing in that unfamiliar position, but left back.
[5988.96 - 5990.96] P:1583.09 E:0.117704 |  Cho takes his shot into the floor.
[5990.96 - 5993.96] P:1383.46 E:0.108298 |  Allison made the save anyway. Here comes Allison.
[5993.96 - 5995.96] P:1341.46 E:0.104966 |  He's coming off.
[5995.96 - 6001.96] P:1407.15 E:0.116405 |  This is a nice touch though, this, because this is their last opportunity to make changes.
[6001.96 - 6007.96] P:1379.33 E:0.106707 |  He could have rested any number of the outfield players, but he's taking off Allison,
[6007.96 - 6010.96] P:1457.99 E:0.115375 |  one of the best keepers in the world, the undisputed number one.
[6010.96 - 6015.96] P:1326.15 E:0.097772 |  And it's the third choice, Webberton, coming on to replace him.
[6015.96 - 6022.96] P:1350.07 E:0.106220 |  For what will be a cameo appearance for him with nine minutes remaining,
[6022.96 - 6026.96] P:1380.03 E:0.104582 |  and no surprise to see Rodrigo replacing Neymar.
[6026.96 - 6031.96] P:1536.71 E:0.113499 |  Just imagine if Sassgaria score again, you've got your third choice keeper.
[6031.96 - 6034.96] P:1465.67 E:0.106030 |  Is that the right call?
[6037.96 - 6042.96] P:1283.16 E:0.113896 |  Yeah, I think it is. He's a calm goalkeeper.
[6044.96 - 6048.96] P:1247.71 E:0.109582 |  Five clean sheets he got during the Olympics.
[6048.96 - 6051.96] P:1317.20 E:0.106610 |  That's the Olympics.
[6051.96 - 6054.96] P:1439.74 E:0.085554 |  And it goes to the other end.
[6054.96 - 6058.96] P:1354.75 E:0.091298 |  This is the world cup here, come on.
[6058.96 - 6064.96] P:1311.46 E:0.098023 |  You say that, but Uruguay actually believe that their two Olympic goals that they won
[6064.96 - 6068.96] P:1520.52 E:0.101361 |  a long, long time ago constitute, that's why they've got the four stars in their shirts.
[6068.96 - 6074.96] P:1356.15 E:0.095696 |  They believe that the Olympic goals are worthy of the four stars on the shirt.
[6074.96 - 6077.96] P:1589.48 E:0.101728 |  Five, of course, are on the shirts of Brazil.
[6077.96 - 6080.96] P:1463.36 E:0.100847 |  There's the ball played back towards the goalkeeper of South Korea,
[6080.96 - 6083.96] P:1379.80 E:0.099286 |  and Kim Sung-kyu managed to get the ball away.
[6083.96 - 6085.96] P:1269.37 E:0.110984 |  He did really well there, didn't he?
