[0.00 - 2.00] P:1455.62 E:0.126289 |  Shepchenko!
[12104.00 - 12112.00] P:1639.81 E:0.082286 |  it's wider the far post but Jota tried to be alert and just get a deflection on it, missed it all together.
[12112.00 - 12119.00] P:1693.27 E:0.087497 |  Liverpool now, Real Madrid won tomorrow in five lives sport commentary on the Monaco Grand Prix,
[12119.00 - 12123.00] P:1690.72 E:0.086409 |  will obviously be across Huddersfield, Nottingham Forest as well tomorrow.
[12123.00 - 12133.00] P:1620.31 E:0.091363 |  Now Scotland-Ukraine on Wednesday, Andy Robertson captaining Scotland in that one and then we've got the Four England internationals as well as we move into summer.
[12133.00 - 12144.00] P:1637.54 E:0.087299 |  Tonight the focus is here, north of the French capital, inside this stadium where there's been all manner of problems for the supporters outside the ground tonight,
[12144.00 - 12158.00] P:1570.91 E:0.093239 |  mainly it seems the Liverpool fans will hear more about that, I'm sure from eyewitness accounts later on in the evening and in 6-0-6 the lines are open 08-05-9-0-9-6-9-3,
[12158.00 - 12170.00] P:1655.18 E:0.085566 |  Chris Sutton here in the Stade de France and Robbie Savage back in the studio will be taking your calls tonight and Liverpool have 15 minutes left and they've conceded a free kick.
[12170.00 - 12181.00] P:1600.44 E:0.096063 |  And watch how long will Madrid take to take this free kick, get used to that for the rest of the game if it steers the same.
[12181.00 - 12193.00] P:1457.18 E:0.097325 |  I think we've got two of them tying up the laces at the moment of the four who are around the ball and in the end it is Tony Cross who is going to get up and place that ball down.
[12193.00 - 12201.00] P:1636.68 E:0.098177 |  And here is Cross's delivery into the penalty area beyond the far post, Casamiro going to touch and actually screwed it horribly wide.
[12201.00 - 12210.00] P:1661.02 E:0.092576 |  He was in there and miss-hitted and Liverpool break away, it's going to be a double change incidentally, Roberto Firmino and Keita are going to come on for Liverpool.
[12210.00 - 12218.00] P:1754.55 E:0.090297 |  They've made a change as number 2 and 3 for them. Carlo Ancelotti down there, the wise old bird has not made a change at all yet.
[12218.00 - 12225.00] P:1755.16 E:0.091864 |  And now here is Vinicius downfield but the offside flag is up, he was so far offside the assistant even put the flag up.
[12225.00 - 12238.00] P:1815.40 E:0.089263 |  Got away with it again, you know, Liverpool left from that free kick, Casamiro was free and he just tries to play it with the inside of his left foot across goal for a tapping but he gets it horribly wrong.
[12238.00 - 12249.00] P:1849.29 E:0.100327 |  Well it's not Tiago who's been replaced by Keita and now that's a surprise, it's the captain Jordan Henderson who's quickly taken the on-band off and passed it through Fabinho to Vandei.
[12249.00 - 12253.00] P:1905.16 E:0.096783 |  But it is now Tiago who is coming off with Firmino coming off.
[12254.00 - 12268.00] P:1783.74 E:0.098033 |  And then the tight, Firmino will play in the midfield roll and Keita conjure up to something and give Liverpool that drive.
[12268.00 - 12279.00] P:1640.23 E:0.098507 |  Well Jürgen Klopp had to make a little gamble here hasn't he? So that could potentially open Liverpool up but he has to go for it now with, as I say, less than 15 minutes to play.
[12280.00 - 12282.00] P:1717.99 E:0.112169 |  He's got to, he's got to go chasing the game.
[12283.00 - 12291.00] P:1575.26 E:0.092577 |  Roberto Firmino then takes up that position so Firmino is on, Jota is on, still Salah and Manet out there.
[12291.00 - 12298.00] P:1654.15 E:0.092691 |  This Liverpool team that's scored more goals this season than any other Liverpool team in a single season.
[12298.00 - 12306.00] P:1746.85 E:0.095042 |  Have to come up with another goal here right at the death in the 63rd match perhaps to take this to extra time.
[12307.00 - 12315.00] P:1767.47 E:0.092048 |  1-0 Real Madrid lead, 5-5 and the World Service from the BBC both through the middle, 4 Liverpool Firmino puts in the challenge,
[12315.00 - 12323.00] P:1742.53 E:0.100204 |  it's congested in there Manet, Sadio Manet as well, keeps his balance and now Alexander on the place and across and a sliding interception crucial,
[12323.00 - 12327.00] P:1745.89 E:0.101617 |  crucial again Real Madrid defending well, getting the bodies in the right places.
[12327.00 - 12334.00] P:1871.72 E:0.106586 |  Venicius throws himself to the ground, the goal had long gone and Clement Turpan is not having any of that.
[12334.00 - 12338.00] P:1827.42 E:0.093856 |  And there you are Chris, that's your simulation game for tomorrow night, sorted out.
[12338.00 - 12344.00] P:1732.30 E:0.093210 |  Here come Liverpool again to the edge of the area, Firmino to the left hand side, it's chipped across Salah's after it but it's cleared away,
[12344.00 - 12346.00] P:1740.70 E:0.089285 |  Mindy coming across from the left back position.
[12346.00 - 12351.00] P:1763.89 E:0.104719 |  Defending from Mindy, Liverpool is putting the pressure on the game.
[12351.00 - 12355.00] P:1840.92 E:0.094430 |  Firmino from the angle, shooting but it's straight in for Real Madrid,
[12355.00 - 12360.00] P:1768.65 E:0.102656 |  bodies inside the penalty area, advances out for a throw on the left hand side, less than 12 minutes to play.
[12360.00 - 12369.00] P:1564.38 E:0.085379 |  Real Madrid leading 1-0, Jota now back out to the newly arrived Naby Keita, Keita low ball into the edge of the box,
[12369.00 - 12378.00] P:1749.15 E:0.104612 |  advances back for Liverpool, nice footwork, now on the left hand side, it's played across by Firmino but he couldn't find Manet and in any case actually the offside flag is open, it's a Real Madrid free kick.
[12378.00 - 12384.00] P:1735.48 E:0.099914 |  He's already had 3 or 4 really clever touches hasn't he Firmino up there, he's just dropped short.
[12385.00 - 12397.00] P:1820.47 E:0.098154 |  Not sure he's actually offside there myself, it's really really tight but really clever touches from, you know, linking up player, bringing people into the game which they haven't really had in this second half,
[12397.00 - 12406.00] P:1823.62 E:0.096562 |  we saw it 3 or 4 times in the first half when Manet came short or Salah came short and got the ball and turned, well he's already did it 3 or 4 times now.
[12407.00 - 12424.00] P:1586.77 E:0.096451 |  Real Madrid player has clipped to the ground as well in the mid-stable that there was a huge groan from the Liverpool fans, it's taken him a while to get to his feet but he has now, Millet out and so Real Madrid with the free kick,
[12424.00 - 12437.00] P:1668.98 E:0.085047 |  Vinicius scoring the goal, just short of the hour, set up by Valverde and Liverpool now have to try and find a way to create chances and find a way past Courtois as well.
[12437.00 - 12446.00] P:1764.49 E:0.096982 |  Salah on the right hand side, low ball across into the box Firmino back to Salah, low shot, took an affliction, Courtois is able to go down and react yet again,
[12446.00 - 12453.00] P:1785.83 E:0.107145 |  took all the pace off the ball but Courtois had to change direction and was able to get there and push it wide with Jotar arriving.
[12453.00 - 12466.00] P:1762.48 E:0.094966 |  Firmino's made an impact, cushions the ball back to Salah who fires a shot in and Jotar inadvertently deflected the ball on target, Courtois once again saves Real Madrid.
[12466.00 - 12476.00] P:1705.94 E:0.102384 |  Alexander-Arnold with the corner in and the opposition's a low one and Real Madrid though were lively, Benzema was able to clear it away and there's a 50-50 here that Kata comes out with the ball,
[12476.00 - 12485.00] P:1863.97 E:0.104102 |  Kata's out to throw in, the referee says, hang on a minute, it was given the way of Liverpool by the assistant.
[12485.00 - 12493.00] P:1778.77 E:0.097766 |  He's actually made a big error out of the referee because it was Liverpool's throwing and it took it quickly Kata and the referee actually stopped him from doing it.
[12493.00 - 12496.00] P:1790.16 E:0.096575 |  Isn't saying they've taken it from the wrong foot, I think that might be how he's...
[12496.00 - 12500.00] P:1837.27 E:0.105862 |  I think the referee saw it the other way and just made a mistake there.
[12501.00 - 12502.00] P:1811.21 E:0.119766 |  That can happen, Chris.
[12504.00 - 12520.00] P:1783.45 E:0.095840 |  Liverpool 0, Real Madrid 1, Chai running out, he has Mane, Mane into the penalty area on the left-hand side Firmino pulls it back and in the round, no, no, Kata with the shot in the D arriving on it.
[12520.00 - 12525.00] P:1699.45 E:0.094059 |  That was a big chance and he snatched at it and hit it horribly wide.
[12525.00 - 12540.00] P:1780.07 E:0.096659 |  It was a difficult chance, he's tried to hit it with the outside of the right foot when he's running onto the ball but again clever play from Firmino, getting in behind the Real Madrid back four to the byline and pulling it back and what, 20 yards out, Kata.
[12542.00 - 12543.00] P:1723.31 E:0.112212 |  Horrible effort wasn't it?
[12544.00 - 12549.00] P:1734.50 E:0.106533 |  It's easy to say after, but maybe it would have been better suited to go with his left foot.
[12550.00 - 12555.00] P:1458.59 E:0.084165 |  Into the last 10 minutes now of this Champions League final.
[12556.00 - 12558.00] P:1413.99 E:0.090577 |  Liverpool have to come up with a goal.
[12559.00 - 12562.00] P:1652.45 E:0.093458 |  Real Madrid get another one now, that's it, that would have to be it.
[12564.00 - 12569.00] P:1657.34 E:0.093821 |  Van Dijk heads the ball forward, bounces back for Fabinho.
[12569.00 - 12575.00] P:1815.74 E:0.109042 |  Fabinho's pass over the top from the half-time, brilliant control from Salah, Salah shoots, Okordra saved it again.
[12576.00 - 12588.00] P:1752.14 E:0.105742 |  That was magnificent from the Belgian goalkeeper of Real Madrid, Salah must have thought this is the equaliser and Okordra diving to his right somehow deflected it up and over the top corner.
[12588.00 - 12601.00] P:1715.61 E:0.100737 |  Well if Real Madrid go on to win this competition then they've got him to thank because that is another exceptional save, 1v1, we've seen it Salah many times, just tries to clip the pass then but he sticks his arm out and saves it.
[12601.00 - 12606.00] P:1639.68 E:0.091903 |  Corner for Liverpool which comes in and is headed away near the penalty spot by Valverde.
[12607.00 - 12612.00] P:1603.44 E:0.093904 |  Is that the pick of the save so was it the save from Manny in the first half, they were both outstanding.
[12613.00 - 12620.00] P:1763.15 E:0.104076 |  Salah again into the edge of the area, Salah gets the ball back, advances away and this could be Real Madrid away on the counter attack.
[12621.00 - 12630.00] P:1844.43 E:0.108168 |  Venetius a little ball pass, Kroos, Benzema's waiting in the middle, Kroos finds him, Benzema plays it back through for Venetius but Alisson was able to slide out and gather it.
[12631.00 - 12643.00] P:1753.14 E:0.100505 |  And now Alisson under arms it out and Liverpool come back at Real Madrid and it's Salah now, Salah to Alexander-Arnold who's almost on the left wing, it's all over the place now this game to the edge of the area.
[12643.00 - 12646.00] P:1770.49 E:0.097324 |  Salah was challenging it, bounce back to Kroos.
[12646.00 - 12656.00] P:1801.28 E:0.100814 |  I mean and breathe again, it was brilliant from Alisson, it's Benzema, they've seen the run of Venetius Junior in behind the Liverpool back line and he's so good at it isn't he Alisson?
[12657.00 - 12666.00] P:1680.35 E:0.091129 |  Sweeper keeper, reading those situations here to get it right he did do, Liverpool attacking again but Courtois with the ball.
[12667.00 - 12669.00] P:1554.52 E:0.069810 |  Yep but I think...
[12670.00 - 12684.00] P:1660.64 E:0.095328 |  What a save that was John from Courtois, I mean brilliant from Mo Salah the touch, then to get him behind with his pace and get his effort away but he faced that giant of a figure, Courtois again, who comes out on top.
[12684.00 - 12701.00] P:1738.78 E:0.092875 |  Lovely flick over on the left hand side by Manage Jota though, ran away from him and Real Madrid do break with Motridge, gets underneath this pass and it's an amazing ball really to Venetius on the left hand side, Benzema has got it there.
[12702.00 - 12726.00] P:1808.29 E:0.092430 |  We're in the 85th minute and it's Liverpool nil, Real Madrid won and Eduardo Camavinga with all of his teenage energy is going to be sent on by Carlo Ancelotti and it's Valverde the man who set up the only goal so far who is going to be replaced by Camavinga.
[12727.00 - 12751.00] P:1787.61 E:0.103926 |  And Real Madrid, I think he might have a problem actually Valverde because he's sat down on the pitch, this could come from an injury and Motridge's name has gone up on the board, but Motridge doesn't seem to believe in the field, his name went up on the big screen, I don't think Motridge is going anywhere.
[12752.00 - 12766.00] P:1800.22 E:0.100608 |  Just going back to that Courtois save, it's brilliant from Salah, he shifted the ball and went with his right foot but after Courtois had made the save, Alaba jumped into his arms, it was like a goal celebration, that's how big that was.
[12767.00 - 12777.00] P:1550.48 E:0.104080 |  It was a brilliant, it was a reaction wasn't it, it was the way that he leapt to his right, ominously for Liverpool, Real Madrid are preparing Rodrigo.
[12778.00 - 12792.00] P:1486.10 E:0.100896 |  Carlo Ancelotti thinking that he might be able to come on and perform the coup de gras, he has Benzema running from deep playing it across but Robertson was able to get there first.
[12792.00 - 12804.00] P:1702.65 E:0.098698 |  Now Jota, Liverpool nail Real Madrid, one lines are open for 606 but Liverpool's latest attack breaks down, excellent from Carvajal, he's been a top performer as well tonight for Real Madrid, the right back.
[12805.00 - 12814.00] P:1572.72 E:0.097930 |  Corrections on the substitute, they're going to correct themselves, again I think UEFA has got a good deal of correcting to do tonight.
[12814.00 - 12843.00] P:1651.88 E:0.098306 |  Goal back to Camarvinga, so Modric as the announcement went is still on the field and Real Madrid go back into their own half, 86 minutes on the clock, Liverpool on the back foot and behind and Benzema over the top down the left hand side to Venetius, Alexander-Arnold gets back but he beats them Venetius and then back heels to Benzema and Alexander-Arnold crucially is able to dis-possess.
[12843.00 - 12859.00] P:1759.69 E:0.096643 |  The Real Madrid captain on the edge of the box and Liverpool quickly get it downfield, it's late now, Liverpool have got to come up with a goal and it's Mane into the penalty area playing it across but passing it straight into Casamiro and Real Madrid should clear and do clear.
[12859.00 - 12867.00] P:1792.35 E:0.093487 |  He's been brilliant tonight hasn't he, Casamiro, often the villain of the piece breaking things up, here we go.
[12867.00 - 12877.00] P:1763.22 E:0.098486 |  Goal played forward by Modric, four finishes who tried the timest run but had straight offside and it's a free kick to Liverpool, time running out for Liverpool Alan Shearer.
[12877.00 - 12889.00] P:1701.91 E:0.096964 |  Yeah you mentioned it Chris, about Casamiro being brilliant, Carvajal's being brilliant as well you know because Jota's not had a lot of luck since coming on, instead of Diaz who didn't get any change out of him either.
[12889.00 - 12901.00] P:1782.09 E:0.098092 |  Mane taking it on, up against Camarvinga who got a foot in on that attempted cross by Mane and blocked it and it's another corner for Liverpool, corner from the left hand side.
[12901.00 - 12911.00] P:1605.29 E:0.093880 |  Alexander-Arnold goes across, Liverpool need their men to perform here, to stand up, to come up with something special.
[12911.00 - 12913.00] P:1795.86 E:0.096289 |  Ball has to be better though doesn't it?
[12913.00 - 12928.00] P:1731.51 E:0.099557 |  It's got to be, yeah, got to be better from Alexander-Arnold with this set piece, here's his delivery, high curling towards the back post, Canate, no it's Courtois who gets there first against Canate and captures the ball almost off the head of the Liverpool man.
[12928.00 - 12941.00] P:1746.98 E:0.097318 |  Well again it was a poor ball from a set piece which you don't expect to happen so often for Liverpool, it was high and it gave the goalkeeper the opportunity Courtois to come and collect it and that he does very, very well.
[12941.00 - 12947.00] P:1558.97 E:0.091424 |  He has been the outstanding performer for Real Madrid tonight Courtois.
[12947.00 - 12954.00] P:1566.52 E:0.102296 |  Save off to save it, that's what you want to see from your goalkeeper the last couple of minutes of the game.
[12955.00 - 12962.00] P:1586.98 E:0.100423 |  Real Madrid set to make another substitution, just run the clock down, break the game up.
[12962.00 - 12983.00] P:1578.94 E:0.096062 |  Yeah it's not Rodrigo yet, he's itching to get on there, Rodrigo, he's standing ready to go to the right of the dugout but it's Dani Ceballos who's going to come on, the former Arsenal loan player into the midfield, Liverpool 0, Real Madrid 1, Carlo Encelotti is just a few minutes away from becoming the first coach to come on.
[12984.00 - 13002.00] P:1652.88 E:0.099479 |  They win the Champions League four times as Cross stabs the ball out of play, knocks it away, almost playing for touch there, Cross throwing for Liverpool deep inside the wrong half and it is Modric this time who will come off and be replaced by Dani Ceballos.
[13002.00 - 13014.00] P:1691.14 E:0.102665 |  So the 36 year old who might be just a few minutes away from picking up his fifth Champions League winners, Neville, Leaves the field and Dani Ceballos comes on.
[13015.00 - 13029.00] P:1694.78 E:0.085960 |  Yeah, little magician, and the city fame for his artist, another little artist leaving the pitch to lose Le Trec John, Degas, Modric this evening.
[13029.00 - 13045.00] P:1792.04 E:0.085709 |  Yeah, here's Firmino playing the ball over the top through the middle and headed away by Camarvinga. You've been in the loose guidebook haven't you Chris? I think that's what's happened.
[13045.00 - 13060.00] P:1919.85 E:0.095017 |  Here's Mane on the left hand side, back to Keita and now that the police are arriving behind the goal to our right, police with wearing helmets and carrying shields, they're obviously conscious they do not want a pitch invasion.
[13060.00 - 13075.00] P:1795.06 E:0.088653 |  Here Liverpool come again, cleared away on the edge of the box and we are in added time now, five minutes of added time have been indicated. That is how long Liverpool have got to find an equaliser and take this final to extra time.
[13075.00 - 13093.00] P:1761.26 E:0.097143 |  Liverpool in their third final of the season, Benzema playing it through now and a chance for Ceballos who's into the penalty area but then couldn't find either of his teammates and the ball is stabbed behind by Liverpool for a Real Madrid corner and Dani Ceballos had a chance to finish it off.
[13093.00 - 13107.00] P:1748.88 E:0.096092 |  He panicked, he looked too phased in front of goal, it was such a clever run, well timed run, the ball was played into him but then he didn't really know what to do once he got in there and gave Liverpool the opportunity to get back.
[13108.00 - 13122.00] P:1794.98 E:0.096381 |  Real Madrid had one corner in the first half, this is their first corner of the second half, but crucially they've got one goal and Liverpool have none.
[13122.00 - 13151.00] P:1559.24 E:0.096930 |  It's a corner that Benzema and Croce are going to take between themselves and then play back to Casamiro and now Croce again on the left hand side carrying the ball to the halfway line playing it in field, Ceballos, now Benzema, Benzema, quick steps into the penalty area and then knocked it across, Camarvinda with the left footed shot but he pulled it, left footed high over the angle of Croce and Bar and Carlo Ancelotti making another change now and it is Roderico,
[13152.00 - 13167.00] P:1741.02 E:0.104230 |  the man with the late shot in the burn of Al against Manchester City who is coming on for the final minutes and he's going to take the place of the man who scored the only goal of this Champions League final, Vinicius.
[13182.00 - 13186.00] P:1833.80 E:0.098706 |  So, he's decided this season's Champions League and looks that way.
[13188.00 - 13200.00] P:1658.35 E:0.093069 |  So, off comes Vinicius, he's slapped on the back, he's padded on the cheeks, Liverpool played forward and got a touch but it bounces down into the penalty area and is steered away by Militão.
[13200.00 - 13215.00] P:1663.64 E:0.092706 |  Alexander-Arnold in added time now, plays the ball, crosses it towards the back post, Mane has beaten in the air, still Liverpool, Sabayos and Jota are wrestling together on the far side, the ball comes out for Liverpool, Mane hit the dead ball,
[13215.00 - 13233.00] P:1767.63 E:0.089297 |  the line chips it across but it's had it away and he's opposed by Real Madrid and those white shirts are able to hold out again, it would be a brilliant clean sheet this if Real Madrid see this through and win the Champions League for a 14th time in the next few minutes and then Croce draws a foul, wins a free kick off inside his own half.
[13233.00 - 13248.00] P:1723.81 E:0.095546 |  They've defended well if it is a clean sheet, they've got one man to thank haven't they, I know they've defended well at times but when Liverpool have got through that back four, they've just not been able to find a way past the brilliance of Quartuá tonight.
[13249.00 - 13254.00] P:1589.93 E:0.101391 |  And that was Benzema back there, right back position, defending.
[13256.00 - 13262.00] P:1565.43 E:0.108273 |  They're the mentality monsters in terms of the Champions League this season, time and time again.
[13264.00 - 13272.00] P:1533.19 E:0.097608 |  They've come back, miracles, they do happen. Tonight they've been street wise haven't they?
[13272.00 - 13283.00] P:1765.00 E:0.091691 |  Quartuá takes this free kick downfield but just effectively passes it to the goalkeeper at the other end, Alisson. We are in the fourth minute of five at that time.
[13283.00 - 13304.00] P:1814.87 E:0.091449 |  Liverpool have got 75 seconds now to come up with an equalising goal. This Liverpool team that has had such goal power this season but they have not been able to find a way past that man in green down there with his big gloves.
[13305.00 - 13315.00] P:1703.59 E:0.097530 |  T-Bow, Quartuá throwing for Real Madrid, just taking up the Benzema. Liverpool Fabinho has to play back to Alisson, Alisson takes a heavy touch, oh my goodness.
[13316.00 - 13328.00] P:1879.63 E:0.099400 |  Then gets past Dani Sopayos and then passes it to Canate, Liverpool still just inside their own half, Keita. Liverpool come forward again, one of their last chances.
[13328.00 - 13338.00] P:1857.12 E:0.104816 |  Fabinho right for the ball into the box but Quartuá is there to gather it, just a little hop on the edge of his six yard box, catches him into his chest and blocks onto his foot.
[13339.00 - 13352.00] P:1718.84 E:0.101534 |  He's collected everything, not only has he been fantastic in terms of the number of saves that he's made but dominating his box and giving his defenders that chance to just relax because once they know he's coming he's collected.
[13352.00 - 13359.00] P:1784.41 E:0.095327 |  There's not been a problem for him at all coming for crosses. Donoff make the defenders job so much easier.
[13360.00 - 13366.00] P:1638.12 E:0.102323 |  Time is almost up, Dani Sopayos has put the ball into the net from the half way line but it had already been given as a Liverpool free kick.
[13367.00 - 13380.00] P:1699.51 E:0.108323 |  And that's it, there's no more time. It's all over and Real Madrid have won the Champions League for a 14th time and their players are rapturous.
[13380.00 - 13403.00] P:1662.17 E:0.101324 |  They're running in all directions all over the pitch and Liverpool have fallen short and have lost here in the final. Just the one goal in it but Liverpool lost to Real Madrid in Kiev four years ago and tonight they've been beaten by Real Madrid here in Paris as well.
[13404.00 - 13414.00] P:1765.25 E:0.099037 |  They hoped it was going to be a quadruple, they thought it might be a treble. Liverpool this season will just have to settle for the domestic double.
[13416.00 - 13427.00] P:1646.67 E:0.108968 |  Flares and smoke bombs go off in the Liverpool end but also in the Real Madrid end to the left where the celebrations go on for the undisputed kings of Europe who've done it again.
[13427.00 - 13435.00] P:1579.19 E:0.101534 |  And Real Madrid have won the final by one goal to nil, that finishes goal in the second half for Sutton and Alonsoyra.
[13436.00 - 13446.00] P:1606.01 E:0.105302 |  In Courtois, sprints the length of the pitch to celebrate with the Real Madrid fans. He was the difference in the game. Numerous saves but two incredible pieces of goalkeeping.
[13446.00 - 13456.00] P:1628.27 E:0.103277 |  The one in the first half with fingertips got it onto the post and then the second half, Salah went through and his reactions to save the ball and keep it out the net. Absolutely phenomenal.
[13457.00 - 13462.00] P:1664.19 E:0.105001 |  This Real Madrid team, they know how to win and Jolotti going back there has transformed them.
[13464.00 - 13465.00] P:1579.11 E:0.121201 |  They had to get over the line Alonsoyra.
[13465.00 - 13476.00] P:1635.54 E:0.102933 |  This was my worry for the Liverpool team because when you look at how they actually got here, PSG, Chelsea, Manchester City, that tells you that they've got such a tough mentality.
[13477.00 - 13490.00] P:1639.95 E:0.105353 |  They were down and out so many times, so many people said that Manchester City should have beaten them. They got lucky. They didn't get lucky, it's their attitude and it's their manager and their experience and it's the quality that they have up top.
[13490.00 - 13497.00] P:1673.22 E:0.098559 |  Well, they've had to rely on that tonight but they've also had to rely on a brilliant performance from their goalkeeper, Courtois.
[13498.00 - 13508.00] P:1760.87 E:0.099205 |  Not only was his first save in the first half superb down to his right hand side. The 1v1 he had with Salah late on and the second off but also the way he dominated his box.
[13508.00 - 13520.00] P:1622.07 E:0.102747 |  When balls were coming in from set pieces from out wide into the box he came and collected and never flatted at anything. He collected everything. Everything stuck with him and he's the man of the match for Real Madrid tonight.
[13521.00 - 13530.00] P:1535.72 E:0.101852 |  The undisputed man of the match, T-Ball, Courtois but Carlo Ancelotti is down there as well. Punching the air in front of the Real Madrid fans.
[13531.00 - 13540.00] P:1574.74 E:0.103217 |  This great man of European football, Carlo Ancelotti at the age of 62. This time last year he was still the manager of Everton.
[13541.00 - 13553.00] P:1734.56 E:0.092092 |  Now back at Real Madrid he makes history as the first coach to win the Champions League four times and Real Madrid make yet more history themselves in this competition.
[13553.00 - 13562.00] P:1596.28 E:0.097966 |  Winning it for a record 14th time. Liverpool 0, Real Madrid 1 in the final score here in the start to France. Steve Cosman.
[13563.00 - 13572.00] P:1689.64 E:0.095944 |  Energetic celebrations from Real Madrid players in their wide shirts and green tracksuit to the left hand side. On the right though a picture of Liverpool devastation.
[13572.00 - 13585.00] P:1658.70 E:0.089605 |  Virgil van Dijk is sitting on his backside in the centre of the Liverpool penalty area. Trent Alexander-Arnold has not moved a muscle in the last four minutes since the full-time whistle went.
[13586.00 - 13601.00] P:1615.59 E:0.094356 |  He's standing just next to the centre circle in his white boots with his hands on his hips and every so often as Jordan Henderson is doing right now someone walks over and consoles him and hugs him and he says thank you and he shakes a hand and then he stays in that exact same position.
[13602.00 - 13617.00] P:1679.63 E:0.090460 |  And only now he begins to tentatively hobble away. Alan Shearer we said the critical battle could be Trent Alexander-Arnold and Venetius Jr. and it was Venetius who got the better of him at the crucial time.
[13617.00 - 13627.00] P:1764.02 E:0.095648 |  Yeah Trent just got caught out didn't he? You just got caught on his heels at the far post and he said it was a wonderful cross come shot from Valverde. That's what you have to do in that position.
[13628.00 - 13646.00] P:1733.73 E:0.094827 |  If there's going to be a side where you miss it out you have to miss it at the far post because there's always a chance that one the keeper will parry it out. Two it'll hit the post or if you don't hit it as well as you hope and want then there's going to be someone coming in at the far post and that's exactly what happened and that's exactly what Venetius Jr.
[13647.00 - 13652.00] P:1563.57 E:0.096220 |  And just for that split second Trent switched off and he got punished. I'll go on Chris.
[13653.00 - 13665.00] P:1601.70 E:0.101605 |  No it's terrific forward play it is because he gambles. He expects whether we call it a cross or a miss hit shot and then the easiest to finish is but Alexander-Arnold switching off.
[13665.00 - 13678.00] P:1621.22 E:0.092473 |  Just know how to win don't they? Their big players turned up tonight. Casamiro is outstanding. Modric was more prominent the longer the game went on. Benzema we talked about his leadership before the game leading from the front.
[13679.00 - 13680.00] P:1761.73 E:0.104129 |  Kortar was just phenomenal.
[13680.00 - 13695.00] P:1632.77 E:0.097893 |  Carver Hall and right back as well Chris. I thought he didn't give any change at all to Siddias in that first half. He then came off. Jota went to that side. Marni tried to guns to that side but whoever he was up against he didn't give them a kick tonight.
[13696.00 - 13706.00] P:1774.82 E:0.088082 |  Julian Alaron has rejoined us. Jules Chris has just said it. Rayal Madrid just win. Some teams defend better than them. Some probably even attack better than them. Nobody wins like Rayal Madrid.
[13706.00 - 13720.00] P:1653.97 E:0.092255 |  Exactly that sums it up so well. They probably not even the better team most of the time in the Champions League this season. How many times, how many minutes have they really been on top of the opposition controlling the games on the front full tonight?
[13721.00 - 13735.00] P:1766.27 E:0.088005 |  They were under pressure for most of it and Kortar just had one of those games, one of those moments where they could have had 25 shots. They would have never scored Liverpool. The game could have gone on for another half an hour, another 45 minutes.
[13736.00 - 13746.00] P:1795.35 E:0.091473 |  They were under pressure for that because he was in that kind of form. Again they've got something special in this competition. That's why Kortar has been so good tonight. That's why Benzema has been so good. That's why Mojic has been so good in the competition.
[13747.00 - 13757.00] P:1726.04 E:0.094096 |  It's part of the DNA and I don't know if on the plane tonight they will celebrate or they will fall asleep but it's just another one. For Benzema, for Mojic, it's also an incredible generation.
[13757.00 - 13769.00] P:1641.13 E:0.090545 |  They've won it five times in eight years. Five times in eight years. The biggest competition at club level. The toughest one to win and yet this is the back garden.
[13770.00 - 13784.00] P:1661.46 E:0.092497 |  There are so many amazing numbers Alan about Real Madrid. I mean we could talk about the fact that this is their 14th European Cup which is twice as many as the second most successful club and more than the second and third combined.
[13784.00 - 13794.00] P:1702.47 E:0.086421 |  But the number of finals, John gave the stat during commentary. They've now won eight Champions League finals in a row. When they get here they win.
[13795.00 - 13803.00] P:1750.63 E:0.101515 |  It's what they demand. It's what their fans want. It's what their president wants. They have to deliver this trophy. It's the be all and end all form isn't it?
[13803.00 - 13816.00] P:1650.56 E:0.092367 |  Such is their mentality. I mean we had the discussion before the game didn't we about this Liverpool team, about how great they've been and how difficult they're going to make it for Real Madrid.
[13817.00 - 13825.00] P:1733.46 E:0.092037 |  But I always thought that this was going to be an incredibly tough game because of the history, because of how they got here, because of their experience and their attitude.
[13826.00 - 13835.00] P:1681.46 E:0.097759 |  And let's not forget they've got some blum and good players in there who at the highest level and when it matters most they perform. And the manager, he's been there, seen it, done it.
[13836.00 - 13843.00] P:1652.52 E:0.088649 |  What about him and what about his incredible career? It's staggering. Absolutely staggering.
[13844.00 - 13851.00] P:1782.08 E:0.092321 |  I think Gilles, the thing that says it all is the first thing that happened on the full-time whistle was Luca Modric, who's one of the best players in the world.
[13852.00 - 13858.00] P:1818.32 E:0.089115 |  You know before he ran off and took off to congratulate the brilliant T-Ball Côtois, he jumped into the arms of Carlo Ancelotti.
[13859.00 - 13870.00] P:1735.02 E:0.096339 |  Exactly. And those players and the ones who were with him in 2014 already know what they owe him. And yes there have been managers and there will be who changed the games more than Carlo did the game as in the football.
[13870.00 - 13880.00] P:1824.78 E:0.092052 |  More than Carlo, Arigos Saki, Gargiola maybe can be in that category and others. Carlo hasn't changed something. There's been no Carlo Ancelotti revolution if you want.
[13881.00 - 13894.00] P:1758.67 E:0.089962 |  But he's got this incredible ability of getting the best out of his players when it matters the most. And is he the greatest because he has been the most successful in terms of league trophies because he won the five big leagues?
[13894.00 - 13904.00] P:1814.66 E:0.088159 |  Or because the Champions League because he's the only one to have won four of them? I don't know but certainly what he's been doing through those years is just incredible.
