[0.00 - 5.12] P:1580.98 E:0.017439 |  Here we can see David Beckham at the mouth of the tunnel alongside
[9224.58 - 9230.02] P:1517.46 E:0.027603 |  He's you know at that he's got them spot on again really but hasn't he thrown forward and you know
[9230.02 - 9233.86] P:1468.07 E:0.031395 |  As i say they came and played a two four four at times, but looking at them now
[9233.94 - 9235.94] P:1438.61 E:0.032696 |  You know looking at the two squads of players
[9236.34 - 9241.62] P:1436.90 E:0.031552 |  It really is a question sort of who is the this is where the goalkeeper becomes the hero
[9241.94 - 9249.14] P:1501.51 E:0.030229 |  And that's part of the reason it would be very good for david james to become the hero usabio hero of the 1966
[9249.22 - 9252.34] P:1546.19 E:0.031820 |  World cup as far as portugal concern when they lost to england and semi finals
[9252.50 - 9259.38] P:1706.01 E:0.028062 |  He's been talking to ricardo england won at this stage euro 96 against spain. They lost italy and 90 semis terry
[9260.02 - 9264.50] P:1683.74 E:0.028046 |  Give us an idea from that knight in turein. What goes on at this stage before penalties?
[9264.66 - 9268.10] P:1410.68 E:0.029424 |  Well, i was substituted before the end so i never had the chance to ball a different penalty
[9268.18 - 9271.78] P:1532.72 E:0.030032 |  Not that i would but uh, what what's the chat like? What are people saying? What's happening?
[9271.78 - 9276.18] P:1500.69 E:0.030915 |  What you're doing is just as a as a as a sub or as a player or as a coach of manager
[9276.18 - 9279.22] P:1449.37 E:0.028735 |  You're going around your players and saying, you know calling us third again
[9279.22 - 9283.22] P:1528.05 E:0.030830 |  You've won it had a chance to win the match before when you think about sir alfranzio when he said, you know
[9283.30 - 9285.62] P:1494.54 E:0.032634 |  You've won the world cup and i've got no going with it again
[9286.02 - 9287.54] P:1502.20 E:0.032814 |  And they've had the opportunities
[9287.54 - 9293.46] P:1534.67 E:0.033638 |  It's just about confidence england of england of 1 1 and lost 3 of shoo ties portugal have never been in this situation
[9293.70 - 9297.22] P:1566.73 E:0.027084 |  And in a major competition. Well, let's let's pick it up as they would say
[9297.70 - 9300.98] P:1693.63 E:0.028233 |  Using the vernacular for david james if he's if he's a bit iffy at some crosses
[9301.06 - 9304.42] P:1603.97 E:0.028192 |  There's nothing wrong with his shot stopping graham. That's that's a very good shot stopper
[9304.50 - 9308.82] P:1470.13 E:0.028991 |  He's a very good shot stop having said that they say that ricardo is this penalty expert
[9308.98 - 9314.26] P:1466.73 E:0.032359 |  So we're gonna wait and say we'll find out very shortly. It really is now mark about keeping you
[9315.54 - 9317.70] P:1689.39 E:0.034732 |  Sol camel has just gone over and hug david james
[9317.70 - 9323.62] P:1817.24 E:0.034986 |  How ironic the sol camel thought he'd won the game as he thought he'd won the game against argentina in france 98
[9323.62 - 9327.38] P:1838.81 E:0.034942 |  As we hear the national anthem sung from the fans away to our right
[9327.94 - 9329.94] P:1852.89 E:0.034742 |  And the players are just dousing themselves
[9329.94 - 9332.98] P:1833.55 E:0.033037 |  Sleucing themselves down with water there the subs are having a word with them
[9333.38 - 9336.90] P:1841.54 E:0.032457 |  I would imagine some of those situations are so nervous. You actually don't really want to talk to anybody
[9336.98 - 9339.78] P:1752.15 E:0.030751 |  Do you particularly you get your mind in order? I think all of the time
[9339.86 - 9345.62] P:1823.75 E:0.032140 |  But you know without getting me too clever about it this term visualization is so important now
[9345.94 - 9348.58] P:1636.96 E:0.033587 |  You know when these people when they walk from that
[9348.82 - 9353.70] P:1521.15 E:0.030450 |  This would be my view and has been my view with with players all of the time on penalty shootouts
[9354.02 - 9359.62] P:1613.23 E:0.031894 |  When you walk from that halfway line, you must visualize that ball in the net
[9359.70 - 9361.86] P:1861.58 E:0.030680 |  You see it. You are going to score
[9362.26 - 9366.34] P:1804.01 E:0.032059 |  Mike very important. Mike in and can you just remind everybody what you said at the beginning of the program about
[9367.06 - 9370.58] P:1717.22 E:0.029797 |  I can't remember what you said Mike whether they were going to they were going to blast them or place them bearing in mind
[9370.58 - 9371.46] P:1913.57 E:0.026246 |  The state of the pitch
[9371.46 - 9376.42] P:1616.23 E:0.029615 |  Well, the the theory was this morning that it's best to try and place them and not to take a run and blast them
[9376.82 - 9382.50] P:1534.06 E:0.032674 |  Because the rounds a little unsure a little uneven around and also the further on down the road we get with the penalties
[9382.58 - 9384.58] P:1568.44 E:0.025849 |  The more the surface will become a problem
[9386.02 - 9389.78] P:1869.84 E:0.031914 |  The portuguese are in a huddle scolari is in there giving them a rousing speech
[9389.86 - 9392.34] P:1778.21 E:0.028731 |  I can see him punching the air with both fists
[9392.74 - 9394.74] P:1806.26 E:0.029173 |  Svenja and ericsson much calmer
[9394.74 - 9397.70] P:1631.61 E:0.031127 |  But we have seen him a lot more animated in the second half and you pointed that out
[9397.70 - 9402.10] P:1662.61 E:0.030711 |  You wonder whether that was a direct result of what had happened that den shizoko when he was criticized for not being animated
[9402.10 - 9405.14] P:1640.57 E:0.030422 |  Yeah, we've seen him come up onto that line and we did say well
[9405.14 - 9411.30] P:1528.24 E:0.032768 |  I wonder if this is now a manager learning about what the english public expects sometimes, you know, and if so that's good
[9411.38 - 9412.18] P:1557.13 E:0.023388 |  That's fine
[9412.18 - 9417.06] P:1688.95 E:0.029650 |  Now that I can see ersmile saying to the captains if it lands this side this end that side that end
[9417.46 - 9419.46] P:1760.02 E:0.032843 |  He is pointing away to our left
[9420.58 - 9425.22] P:1796.86 E:0.032454 |  He's pointing away to our left. That is the end in which frank lampard's just equalized now. Ersmire
[9425.86 - 9428.98] P:1740.53 E:0.034029 |  Is oh hang on is it best of three? I think it's best of three
[9429.70 - 9432.10] P:1757.59 E:0.032350 |  Well, he's tossed the coin again. He's caught it this time
[9433.94 - 9438.66] P:1792.39 E:0.029503 |  Oh, right. So one one was about who takes the kick and one was about which end okay
[9439.70 - 9442.42] P:1790.61 E:0.025337 |  Now we're getting there as uh, Mike said he
[9442.74 - 9447.06] P:1774.32 E:0.026748 |  Mike England will do the portugal kicks and allen green is going to do the england kicks
[9448.34 - 9450.34] P:1651.82 E:0.027804 |  This is not good for anyone's heart
[9451.86 - 9456.02] P:1693.27 E:0.034371 |  This really isn't like england is it england taking the first one. Let's go to allen green
[9457.46 - 9462.10] P:1789.59 E:0.034104 |  Well, it's all in mike's mind, you know, he just thinks he's totally jinxed with penalty kicks
[9463.46 - 9465.78] P:1664.90 E:0.032736 |  He's not really putting much pressure on me to get us through
[9467.22 - 9470.42] P:1559.79 E:0.029501 |  I think he will take the first penalty and I think it will be david beckham
[9471.06 - 9473.06] P:1578.65 E:0.022910 |  Who will take the penalty?
[9473.06 - 9475.06] P:1735.03 E:0.033422 |  Ricardo is certainly making his way
[9476.58 - 9481.86] P:1791.68 E:0.029560 |  To the end to our left behind which there's a massive portuguese fans
[9482.58 - 9485.94] P:1633.56 E:0.031777 |  And beckham is just on the edge of the center circle at the moment
[9487.06 - 9492.10] P:1623.23 E:0.034698 |  Ersmire making his way towards the penalty here. Oh, it's an age for these things to happen
[9492.74 - 9494.74] P:1656.85 E:0.032224 |  But it will be beckham first
[9494.98 - 9504.26] P:1871.46 E:0.033308 |  All right, we do remember how he scuffed it in his stand bowl but put that mind put that out of your mind david
[9505.54 - 9507.54] P:1987.27 E:0.029991 |  Beckham the england skipper
[9507.78 - 9509.78] P:1985.88 E:0.031056 |  Is going to take the first penalty kick
[9510.34 - 9514.66] P:1973.14 E:0.032650 |  And ricardo is trying to psych him out of this. He hasn't made it to his goal line yet
[9515.06 - 9518.82] P:1852.62 E:0.032358 |  He's now glaring at beckham. Do me a favor referee do your job
[9519.38 - 9522.42] P:1857.97 E:0.030477 |  Get ricardo onto the line beckham's not looking at him
[9523.38 - 9525.38] P:1900.89 E:0.034394 |  Beckham places the ball on the spot
[9526.50 - 9533.22] P:1969.74 E:0.034063 |  Beckham to put england in front in the penalty shootout ricardo on his line here comes beckham. Oh, it's awful
[9533.46 - 9535.78] P:1650.39 E:0.039708 |  It's over the crossbar. It's simply awful
[9538.10 - 9542.98] P:1611.98 E:0.034961 |  I think david beckham looked at the pitch there of a much too sure definitely wasn't the slip of the wire as there was
[9543.54 - 9545.30] P:1423.95 E:0.035945 |  In yes, there was a definite movement there
[9545.30 - 9546.98] P:1460.56 E:0.036127 |  His left foot went down alongside the ball
[9546.98 - 9550.82] P:1620.43 E:0.036360 |  It was too close to the ball and his right foot then slipped as he struck the ball
[9550.90 - 9552.90] P:1468.77 E:0.035366 |  And it went miles over the crossbar
[9555.14 - 9559.22] P:1688.17 E:0.033078 |  Which is exactly what we were saying before the game but now deco
[9561.06 - 9562.50] P:1616.86 E:0.033891 |  European
[9562.50 - 9564.82] P:1607.12 E:0.032951 |  champions league winner with porto
[9565.46 - 9568.26] P:1713.94 E:0.030339 |  After david beckham's miss. It was a touch of the
[9568.90 - 9574.42] P:1796.33 E:0.030953 |  Roberto Baggio's deco can give portugal the psychological advantage one he can get a ball that is
[9575.14 - 9577.46] P:1822.52 E:0.027790 |  But david james david beckham having missed
[9578.18 - 9582.50] P:1780.37 E:0.030116 |  Another david now can redeem all that and send us back to nil nil once more
[9583.46 - 9586.66] P:1831.69 E:0.034837 |  Deco with all the portuguese fans behind david james goal
[9587.22 - 9592.34] P:1875.49 E:0.032231 |  Trying to steady himself for one play you were thought was guaranteed to score for england was david beckham
[9592.98 - 9597.14] P:1885.37 E:0.033915 |  He has failed now. What can deco do? He's going to run at this sport from about 10 yards
[9597.54 - 9601.78] P:1707.03 E:0.036886 |  Davy james is there and deco sends him the wrong way and portugal are what in front?
[9602.82 - 9606.82] P:1628.68 E:0.035279 |  A simple penalty really just there on the run up david james thought he's going to go to his right
[9606.82 - 9611.86] P:1613.00 E:0.032327 |  It was right footed david james went to the right the ball went to the left in the back of the net a simple penalty
[9611.86 - 9615.14] P:1755.92 E:0.032779 |  No, didn't blast it just passed it into the net one nil portugal
[9616.42 - 9618.42] P:1974.44 E:0.033683 |  Michael oan is next
[9619.30 - 9624.10] P:1981.16 E:0.035644 |  My own has a pretty indifferent record to put it mildly for libra pool from the penalty spot
[9624.98 - 9626.98] P:2037.00 E:0.035036 |  He has to get this one really
[9627.14 - 9634.18] P:2076.23 E:0.036047 |  This to put a little bit of pressure on the portuguese and michael oan like johnny wilkinson is sort of trumping down the area
[9634.82 - 9636.82] P:2140.84 E:0.031278 |  Around the penalty spot
[9637.30 - 9641.30] P:2036.36 E:0.032372 |  Ricardo in advance of his line now he retreats
[9641.94 - 9643.46] P:2056.65 E:0.033350 |  on
[9643.46 - 9648.02] P:1987.64 E:0.036189 |  Stairs of the goal looks at the referee has to score michael and he does score
[9648.34 - 9652.50] P:1650.65 E:0.035504 |  Right in the center of the goal as ricardo went to the left. It's one one, but remember
[9653.22 - 9658.50] P:1726.80 E:0.032871 |  Portugal still have a spot keeping reserve. Yeah, I think that penalty spot is quite loose isn't it? It's not particularly
[9658.50 - 9664.90] P:1677.74 E:0.031365 |  Very heavy or very secure penalty spot, but that was right down the middle kept low from michael oan ricardo went to his left
[9665.14 - 9668.58] P:1632.63 E:0.030860 |  No doubt about in the back of the net one one portugal still have the advantage
[9669.06 - 9672.74] P:1868.07 E:0.030873 |  And this is schemao who made such a big difference when he came on as a substitute
[9673.06 - 9676.50] P:1861.99 E:0.031415 |  He replaces the divot. It's going to get increasingly hard to take these penalties
[9676.98 - 9680.90] P:1834.97 E:0.030790 |  Simao, of course playing in his home stadium the benfica player
[9681.46 - 9685.62] P:1889.88 E:0.031341 |  If david james can save or simao misses then it's all square again
[9686.58 - 9690.58] P:1873.01 E:0.033366 |  Simao for portugal and scores a little shuffle
[9691.86 - 9697.30] P:1835.73 E:0.033975 |  Getting james to commit himself and then putting it in the corner and portugal lead on penalties 2-1
[9698.10 - 9701.94] P:1756.74 E:0.028930 |  Well for the first time ever a portuguese team is in a penalty shootout
[9701.94 - 9706.66] P:1645.74 E:0.032763 |  But you would think that they've mastered them or many before that because they're very cool cool penalty from beco
[9706.74 - 9713.70] P:1727.34 E:0.033784 |  Cool penalty from simao went up a little stutter david james went to his left the ball flew to his right no doubt about it 2-1 portugal
[9714.66 - 9717.14] P:1877.54 E:0.033299 |  So it's not like frank lampard of chelsea in england
[9718.34 - 9720.34] P:1844.20 E:0.034864 |  uh lampard like michael oan before him
[9721.06 - 9723.86] P:2043.69 E:0.031891 |  tries to trample down in this penalty spot
[9724.66 - 9726.90] P:2013.49 E:0.036639 |  The portugese have all their arms linked
[9728.02 - 9730.50] P:2011.70 E:0.035531 |  england just staring on hoping
[9731.46 - 9735.78] P:1846.85 E:0.036799 |  lampard to bring it level again and lampard drills it like going into the center of the goal
[9736.10 - 9738.10] P:1721.99 E:0.034200 |  It's back to 2-2 but once more
[9738.58 - 9740.58] P:1661.39 E:0.029417 |  Portugal have a spot kick in reserve
[9740.90 - 9746.58] P:1666.86 E:0.032514 |  Yeah, no doubt about the penalty frank lampard came up smashed it right down the middle of all about a foot off the ground
[9746.66 - 9751.14] P:1705.19 E:0.033863 |  Good power ricardo went to his left couldn't quite match stick out his right boots and knock it away
[9752.42 - 9759.62] P:1866.15 E:0.030557 |  Well, they've got some very gifted technicians at portugal and this is one of their real stars ruy costa man who changed the game
[9760.34 - 9762.34] P:1818.04 E:0.030858 |  Here this evening coming on to
[9762.34 - 9764.82] P:1881.70 E:0.032569 |  Score what portugal at the time thought was a silver goal
[9764.82 - 9769.30] P:1907.32 E:0.031318 |  But now can david james make a save and if he does it's back to equality again
[9769.54 - 9771.54] P:1826.35 E:0.036595 |  ruy costa against
[9772.82 - 9776.82] P:1724.29 E:0.038237 |  David james doesn't have to make the save he makes a signal to ruy costa
[9777.22 - 9780.90] P:1810.61 E:0.034867 |  And it's 2-2 and both sides have two penalties left
[9781.46 - 9784.90] P:1556.69 E:0.035600 |  Well, the hero becomes the villain ruy costa got the second goal for portugal ever
[9784.90 - 9786.42] P:1812.15 E:0.032678 |  He thought was the match winner
[9786.42 - 9788.98] P:1691.36 E:0.033426 |  Bring the equalize through lampard he came over the penalty
[9788.98 - 9792.74] P:1607.26 E:0.033472 |  David james went to his left the ball went to his right but miles over the crossbar
[9793.78 - 9795.78] P:1843.95 E:0.028259 |  John terry is next up for england
[9796.58 - 9800.66] P:1658.35 E:0.032433 |  Now don't even look john at ricardo. Where's the ball by the way?
[9801.62 - 9805.86] P:1699.22 E:0.029856 |  Get the ball back from the crowd behind ricardo's goal terry has it now
[9806.58 - 9810.74] P:1927.57 E:0.032788 |  Just focus where those blinkers decide what you want to do and do it
[9811.70 - 9813.22] P:1939.03 E:0.024034 |  ricardo
[9813.22 - 9815.22] P:1849.95 E:0.036788 |  knows he no longer has the advantage
[9816.18 - 9818.18] P:1942.13 E:0.029979 |  Each side have missed one penalty
[9818.34 - 9823.78] P:1921.06 E:0.034007 |  This to put england the least for the moment in front short run up for terry and terry hits it into the net
[9824.26 - 9825.14] P:1727.48 E:0.034634 |  carefully
[9825.14 - 9826.66] P:1682.16 E:0.035547 |  carefully into the net
[9826.66 - 9832.66] P:1643.62 E:0.034151 |  And england lead 3-2. Well, no doubt about that. That was a very confident penalty from john terry went back about three steps
[9833.06 - 9836.90] P:1720.74 E:0.033758 |  Distroed up and smashed it down the middle high never going to go over the crossbar
[9837.14 - 9841.94] P:1916.75 E:0.033148 |  Went about six feet high in the back of the net ricardo went right advantage england 3-2
[9842.58 - 9846.34] P:2001.63 E:0.032937 |  For the first time england in front in the penalty shootout and john terry
[9846.90 - 9848.90] P:1933.14 E:0.033299 |  following instructions went for the placement
[9849.62 - 9856.10] P:1945.04 E:0.031656 |  Cristiano Ronaldo now bounces on the spot to try and flatten all the divots. It's manchester united here
[9856.98 - 9858.34] P:1939.19 E:0.022320 |  against
[9858.34 - 9860.10] P:1970.89 E:0.027059 |  Manchester City
[9860.10 - 9862.10] P:1864.67 E:0.035298 |  Ronaldo must score for portugal
[9862.82 - 9866.18] P:1897.33 E:0.032665 |  Otherwise they're under great pressure and he does and again
[9867.54 - 9872.82] P:1875.33 E:0.029691 |  He shapes to take it pulls out of it knocks it in second time pass james. It's 3-3
[9873.38 - 9875.94] P:1816.37 E:0.031483 |  And now england must put this one away a good penalty
[9875.94 - 9879.70] P:1777.70 E:0.033301 |  He just went up to a two or three pace run up stop just before the ball saw david james
[9880.02 - 9885.22] P:1783.52 E:0.029953 |  Push put his weight on the both feet couldn't get to the ball hard to his right hand side 3-3
[9886.58 - 9890.02] P:1885.38 E:0.030442 |  All in hard greaves will take the fifth penalty for england
[9891.70 - 9893.70] P:1867.78 E:0.032456 |  The sides level at the moment
[9894.34 - 9897.22] P:1859.92 E:0.032638 |  They've each got to take a minimum of five remember
[9897.86 - 9900.90] P:1987.30 E:0.030792 |  And this is hard greaves taking england's fifth
[9901.78 - 9905.62] P:1974.48 E:0.032190 |  It is really shocking, you know that this is the venue for the final
[9906.10 - 9908.10] P:1883.99 E:0.030520 |  And the penalty spot isn't flat
[9909.22 - 9913.86] P:1937.87 E:0.035083 |  Hard greaves making absolutely sure ricardo is actually back in his net at the moment
[9914.42 - 9916.58] P:2019.68 E:0.037635 |  Hard greaves replaces the ball once more
[9917.22 - 9922.02] P:1954.37 E:0.033445 |  Now he looks at the portuguese goalkeeper gamesmanship from ricardo
[9922.58 - 9928.50] P:1859.46 E:0.032352 |  He's like pointing that he thinks that the ball's not on the spot. This is merely to put off hard greaves
[9929.06 - 9934.90] P:1963.75 E:0.030784 |  Ersmire is happy hard greaves has waited concentrate and it's into the net well done
[9936.02 - 9943.22] P:1804.32 E:0.033377 |  Ricardo didn't even move beautifully placed to the left of the portuguese goalkeeper at england lead 5-4
[9943.38 - 9951.30] P:1705.26 E:0.032338 |  Well, no doubt about that great penalty ricardo didn't even dive stood rooted to the spot left hand power place everything else advantage england 4-3
[9952.18 - 9954.50] P:1918.67 E:0.028825 |  This is pressure. This is maniche
[9955.46 - 9961.78] P:1836.24 E:0.030915 |  And he has to score or england will be in the semi-final of euro 2004
[9962.50 - 9966.82] P:1703.19 E:0.035181 |  In euro 96 at wembley in the quarterfinal. It was Nadal of spain
[9967.54 - 9973.54] P:1672.57 E:0.037655 |  Who missed the england fans can do no more but sing their hearts up away to our right
[9974.26 - 9976.26] P:1891.00 E:0.032546 |  maniche against david james
[9978.10 - 9982.50] P:1844.90 E:0.037110 |  Everything hinges on this kick here goes maniche and scores and it's 4-4
[9984.58 - 9987.78] P:1578.22 E:0.033176 |  Well a wonderful penalty the pressure was really on there if he missed
[9988.26 - 9990.42] P:1577.82 E:0.032020 |  Portugal were out but david james went to his left
[9990.42 - 9994.18] P:1590.70 E:0.029994 |  There was a lovely struggle right foot shot to the right hand side of david james
[9994.18 - 9997.94] P:1710.00 E:0.029364 |  So maniche is left in the back of the net perfect penalty 4-4
[9998.90 - 10002.02] P:1755.47 E:0.033659 |  6-0 6 interactive will follow the bud half past two in the morning
[10002.90 - 10004.90] P:1819.89 E:0.026593 |  Uh the penalty kicks continue
[10005.70 - 10008.42] P:1857.87 E:0.027951 |  Ashley Cole while he finished the game limping
[10009.14 - 10011.14] P:1820.47 E:0.025469 |  But he's obviously got the heart
[10011.30 - 10013.30] P:1878.93 E:0.027717 |  And he will take this penalty kick
[10013.86 - 10015.86] P:1812.37 E:0.032404 |  This to make it 5-4 to england
[10016.66 - 10018.66] P:1897.41 E:0.027505 |  After six england penalties
[10019.06 - 10021.86] P:1854.42 E:0.030511 |  Once more the familiar routine
[10022.58 - 10025.78] P:1891.28 E:0.029980 |  Stamping down in that penalty spot. He's gonna hit it left foot it
[10026.74 - 10032.02] P:1875.93 E:0.034881 |  Cole hasn't looked at ricardo. He looks at the referee here. He comes and Cole scores for england
[10032.42 - 10037.70] P:1792.21 E:0.035396 |  Ricardo went left the ball went to his right and Cole celebrates englander in front
[10038.10 - 10046.18] P:1754.49 E:0.032453 |  A wonderful penalty from Ashley Cole left footed. He just strode up four or five places back ricardo went to his left and he placed it to his right
[10051.70 - 10053.70] P:1792.29 E:0.018525 |  Is this postiga yep
[10054.34 - 10059.54] P:1861.02 E:0.027252 |  Held a postiga at top them has scored one goal in this quarterfinal
[10061.94 - 10063.86] P:1818.53 E:0.023342 |  Will the postman
[10063.86 - 10065.86] P:1734.04 E:0.032403 |  Ring twice here. He's got one goal posti
[10066.74 - 10069.38] P:1852.95 E:0.031952 |  If he puts this one wide if james makes the save
[10070.10 - 10075.86] P:1780.01 E:0.029346 |  Then englander in the semifinal this is excruciating the england players link arms on the center circle
[10076.34 - 10082.90] P:1860.88 E:0.034208 |  It's posture against james postiga must score here. He goes and he sends james the wrong way with a little dink
[10083.46 - 10085.46] P:1773.13 E:0.033586 |  That was called as a cucumber
[10085.78 - 10090.26] P:1615.46 E:0.031911 |  And it's five all what a bit of bottle that was that was an unbelievable. That was like a freak penalty
[10090.82 - 10094.98] P:1504.11 E:0.029381 |  Don't know the referees what the referee's saying. Yeah, he's probably congratulating. He's an unbelievable penalty
[10094.98 - 10098.58] P:1462.66 E:0.031313 |  Just digged it david james went right and the ball hardly crossed the line. It was like panenka
[10099.46 - 10104.82] P:1778.18 E:0.032615 |  Panenka for checkers to back yet when the checks beat the germans in the 1976 final
[10105.22 - 10107.22] P:1914.87 E:0.035259 |  deras for salavastem villa
[10107.70 - 10110.10] P:2022.35 E:0.036061 |  I'm sure he hoped it didn't reach this stage
[10110.82 - 10113.14] P:2039.98 E:0.034092 |  This is england's seventh penalty
[10114.18 - 10117.94] P:2050.65 E:0.035738 |  The scores level at the moment five five usavia was screaming
[10118.42 - 10121.06] P:2001.45 E:0.034031 |  Encouragement to ricardo the goalkeeper
[10121.62 - 10123.94] P:1980.17 E:0.032799 |  vasal about to hit it right foot it
[10124.58 - 10126.10] P:2085.30 E:0.033700 |  Here he comes
[10126.10 - 10128.10] P:1889.11 E:0.036903 |  deras for sal shoots and it's saying
[10128.98 - 10132.98] P:1712.61 E:0.038476 |  Ricciardo just diving low to his left pushed it behind
[10133.22 - 10137.70] P:1664.38 E:0.035196 |  It really was too close to the goalkeeper and he didn't need to make that greatest save
[10138.42 - 10139.70] P:1867.41 E:0.026881 |  vasalas missed
[10139.70 - 10141.70] P:1692.06 E:0.028617 |  That was a comfortable save
[10142.02 - 10145.70] P:1615.31 E:0.033722 |  To his left low to his left hand side. It wasn't in the corner for deras vasal
[10146.42 - 10152.34] P:1681.95 E:0.030889 |  When he came up he struck it struck it pretty hard, but ricciardo guessed right and just put it around the post
[10154.66 - 10158.18] P:1731.29 E:0.030698 |  And so the pendulum swings once more in the penalty shootout
[10159.46 - 10161.06] P:1879.37 E:0.025238 |  and uh
[10161.06 - 10164.42] P:1707.59 E:0.033942 |  The goalkeeper is going to take the new no valente. I thought was going to take
[10165.06 - 10173.86] P:1803.13 E:0.034587 |  The penalty but ricciardo himself the portuguese goalkeeper can send the hosts into the semi final of euro 2004 and sending
[10175.70 - 10177.70] P:1738.12 E:0.040445 |  Ricciardo
[10177.78 - 10181.30] P:1630.02 E:0.040364 |  And for the fourth time in five penalty shootouts
[10181.94 - 10184.66] P:1623.61 E:0.038629 |  england missed out they had opportunities there
[10185.38 - 10188.34] P:1655.42 E:0.038968 |  To put the game beyond reach but portugal responded
[10189.38 - 10195.06] P:1676.42 E:0.038351 |  And what can you say ricciardo is submerged underneath portuguese bodies away to the left
[10195.54 - 10200.98] P:1692.45 E:0.036895 |  David james angrily kicks the ball away the england players go into a huddle of consolation
[10201.30 - 10204.10] P:1638.54 E:0.035139 |  Inside the center circle. They could have done no more
[10204.82 - 10206.82] P:1676.06 E:0.035168 |  But ricciardo the goalkeeper
[10207.06 - 10213.38] P:1715.50 E:0.034679 |  From portugal has beaten james the goalkeeper of england england are out and portugal move on
[10213.78 - 10217.70] P:1554.79 E:0.034227 |  Well, if there's any honor in defeat this is it a fantastic effort a fantastic match
[10217.70 - 10222.18] P:1535.73 E:0.035374 |  It's a pity it had to be decided on penalties and they went all the way to the seventh penalty taker
[10222.50 - 10225.06] P:1566.18 E:0.036421 |  Incredible effort from england great game to watch
[10225.54 - 10228.18] P:1632.22 E:0.037696 |  Swung into end portugal besieged england in the second
[10228.18 - 10232.90] P:1547.02 E:0.037734 |  I've got the equalizer england thought they had a good goal a winning goal this and I went to exit time
[10232.90 - 10237.62] P:1603.93 E:0.037311 |  Two great goals an extra time a magnificent match england for portugal all the way
[10238.02 - 10243.54] P:1624.43 E:0.035540 |  It's just heartbreaking again that england fail on the penalty stage four out of five. It's just unbelievable
[10243.54 - 10247.38] P:1528.54 E:0.036546 |  But I really feel blizzard the plays have done everything asked of them and more
[10248.74 - 10251.14] P:1740.17 E:0.033263 |  Graham taylor would just look at the winning penalty again
[10251.46 - 10257.46] P:1794.91 E:0.029378 |  Not even zidane could have bettered that for the accuracy of where ricciardo the goalkeeper put it
[10257.62 - 10262.82] P:1659.43 E:0.032055 |  I think did he actually save the penalty before without his gloves on I hadn't noticed I didn't know if people say
[10262.90 - 10268.50] P:1664.63 E:0.033547 |  He took his gloves off to save it. We saw you save you screaming at them from I think he was telling him to stand still
[10268.82 - 10273.30] P:1529.94 E:0.035800 |  You know, which is what sometimes goalkeepers go so early and a lot of england's
[10273.70 - 10276.58] P:1582.45 E:0.035989 |  Penalties went in the middle and so you saw this great you so
[10277.14 - 10279.86] P:1528.54 E:0.035462 |  You save you so telling his keeper to stand still
[10280.26 - 10283.54] P:1751.90 E:0.032510 |  Stephen gerald is putting a consoling arm around the rice for sale
[10284.10 - 10289.78] P:1676.42 E:0.032365 |  We must be absolutely distraught at what's happened at the england players have gone over to thank their supporters
[10289.86 - 10295.22] P:1640.84 E:0.032243 |  While the portuguese not surprisingly celebrating in front of their fans, you know, deras extremely well from being his manager
[10295.46 - 10298.42] P:1571.27 E:0.031267 |  How will he take this it's going to be very very difficult for him
[10298.82 - 10301.70] P:1587.59 E:0.034397 |  I mean I said to you at the start that he takes the penalties for villa
[10302.18 - 10304.42] P:1598.09 E:0.035163 |  And I was hoping to see him in the first five
[10304.98 - 10309.54] P:1666.40 E:0.031356 |  Once I hadn't seen him in that I think I discussed with you. He doesn't want to take one
[10310.02 - 10314.02] P:1612.23 E:0.032751 |  And that just disturbed me a little bit because he does take them for villa
[10314.26 - 10318.90] P:1704.95 E:0.031437 |  But he's a very very sensitive boy and this will hurt him tremendously
[10319.38 - 10322.58] P:1800.63 E:0.032438 |  You save you the great hero of portuguese football
[10323.14 - 10325.14] P:1744.23 E:0.030783 |  Has just been congratulating
[10325.14 - 10328.90] P:1746.70 E:0.031912 |  The present hero of portuguese football ricardo. I think you save you as in floods of tears
[10328.90 - 10334.42] P:1806.55 E:0.029944 |  He's clasping a white towel to his face as we can see pictures of england fans are in tears
[10334.74 - 10338.34] P:1779.88 E:0.032906 |  It's been that sort of evening. It's been the most extraordinary game of football
[10338.58 - 10343.38] P:1790.71 E:0.029106 |  It has been thrilling and exciting and ultimately as happens so often grab
[10343.46 - 10346.90] P:1696.64 E:0.031332 |  It seems as if england are on the wrong end of it. I'm totally sick
[10346.98 - 10352.66] P:1570.30 E:0.031301 |  I'm totally gutted because I honestly thought and I know I said look it will go to penalties now
[10352.74 - 10355.62] P:1664.49 E:0.033992 |  It's easy to be boasting but what I did say england will win
[10355.94 - 10358.82] P:1603.66 E:0.033682 |  I was convinced it was going to be a very very tight game
[10359.06 - 10363.94] P:1577.19 E:0.032880 |  But I really thought this was the time england would take it to on penalties now having said that
[10364.66 - 10366.74] P:1690.48 E:0.033408 |  It's very difficult to say this at this moment
[10366.82 - 10375.46] P:1599.20 E:0.032251 |  But this is the job to do to look at the game in that 120 minutes one has to say that portugal had the better of that 120 minutes
[10375.70 - 10379.70] P:1730.82 E:0.028748 |  But that's it. They came back it comes to penalties. We're out
[10380.82 - 10382.82] P:1640.11 E:0.029349 |  And what else can I say?
[10383.22 - 10386.74] P:1767.24 E:0.031339 |  Just a picture of uh, louis philippe scolari congratulating his goalkeeper
