[0.00 - 4.64] P:1650.91 E:0.056779 |  We knew in advance that they would do that. The players felt that was important.
[6203.50 - 6213.50] P:1459.77 E:0.089354 |  England 5, Iran 1, we'll try and bring you live interviews from down in the dressing room area but I'm conscious of the fact that we will be pretty much straight into Senegal, Netherlands
[6213.50 - 6222.50] P:1535.12 E:0.078938 |  Which kicks off 4 o'clock UK time and we'll have commentary on Senegal, Netherlands from 4 o'clock and then USA, Wales from 7 o'clock
[6222.50 - 6227.50] P:1460.06 E:0.089979 |  And then you'll be able to have your say on 6-0-6 by the way after that, double Chris Sutton today, double Sutton
[6227.50 - 6237.50] P:1475.46 E:0.092808 |  They'll be on from 10 o'clock to take your calls on 5 live before it all begins again tomorrow in the morning with Rick Edwards who's here with us in Doha
[6237.50 - 6239.50] P:1483.98 E:0.064170 |  I don't know whether you've crossed paths with him yet, Rob
[6239.50 - 6240.50] P:1158.61 E:0.094527 |  I will be tomorrow morning
[6240.50 - 6242.50] P:1403.15 E:0.083154 |  Good, excellent, excellent, pleased to hear about that
[6242.50 - 6253.50] P:1439.08 E:0.086467 |  So, 6am every morning, 5 live breakfast from here in Doha and take the World Cup with you all day long on BBC Sounds on your device
[6253.50 - 6262.50] P:1485.76 E:0.089159 |  I hope the app works better than the ticketing app that FIFA had in operation for this match tonight that caused problems for the England fans before the game
[6263.50 - 6273.50] P:1490.32 E:0.090462 |  Callum Wilson is now going to come on and make his World Cup debut and it is Harry Kane who will make way so no goals then for the captain
[6273.50 - 6282.50] P:1750.90 E:0.088464 |  In the opening match there was a worrying moment when he sustained that, looked like an injury from the poor Alligangie tackle
[6282.50 - 6291.50] P:1625.70 E:0.095068 |  But that is it and he's handed the arm band around and on comes Callum Wilson then so this is nice as well
[6291.50 - 6298.50] P:1600.02 E:0.091348 |  Callum Wilson who won his first cap back in 2018, scored on his debut against the United States
[6300.50 - 6307.50] P:1631.54 E:0.100276 |  But has been out of the picture for three years so it's his first cap for England for three years
[6309.50 - 6313.50] P:1535.81 E:0.104802 |  And it is his fifth in all
[6313.50 - 6318.50] P:1374.15 E:0.103942 |  So Callum Wilson on for Harry Kane to have a go in the number nine position up front
[6318.50 - 6320.50] P:1611.59 E:0.107209 |  So England leading around by five goals to one
[6321.50 - 6323.50] P:1610.45 E:0.077997 |  Down to side to Matt Upsen
[6323.50 - 6327.50] P:1592.16 E:0.085932 |  I just wondered if anyone surprised that Drew Bellingham hasn't come off at all
[6327.50 - 6333.50] P:1525.25 E:0.093194 |  I mean he's everywhere and he just see him turn with the ball then he got clumsily tackled from behind
[6333.50 - 6339.50] P:1481.87 E:0.093623 |  And that for me is the biggest concern looking at this game at the moment, he's been so good and he's putting so much energy into this game
[6339.50 - 6345.50] P:1391.87 E:0.084693 |  You almost kind of want him to get him to stand still or just let him have a rest and take it easy for a bit
[6346.50 - 6353.50] P:1566.32 E:0.089754 |  Now going into the game he wasn't asserted for the start in 11 but after this performance today
[6353.50 - 6358.50] P:1531.53 E:0.096965 |  He's kind of looking at it thinking there's no way, there's no way you can take him out the team now
[6359.50 - 6366.50] P:1618.03 E:0.088296 |  So five-one and this if it stays like this this will be England's most handsome victory in an opening match at a World Cup
[6366.50 - 6374.50] P:1596.27 E:0.103671 |  But the ball is played through and Terini is in again but this time as he ran away from Eric Dyer on the edge of the penalty area into the box
[6374.50 - 6378.50] P:1584.27 E:0.094204 |  The ball sort of bounced away from me rather slashed at it and hit it well wide, goal kick
[6378.50 - 6382.50] P:1639.74 E:0.084608 |  There's a good long straight ball down the channel and he's onto it
[6382.50 - 6386.50] P:1546.16 E:0.078446 |  The ball stems from Drew Bellingham having the ball and firing it into Phil Fody
[6386.50 - 6391.50] P:1700.62 E:0.105696 |  It's a great pass, it's lending in the ball, I'll give you the ball, I'll trust you with the ball
[6391.50 - 6395.50] P:1863.11 E:0.112250 |  And it wasn't a great touch from Phil Fody, he lost it, England were open
[6395.50 - 6398.50] P:1787.11 E:0.106620 |  Another sub for Iran
[6398.50 - 6407.50] P:1769.65 E:0.103391 |  Well this is interesting because it's Asmun who is coming on, Sada Asmun who was at out with the calf injury, the Bayal Evekouz and men
[6407.50 - 6413.50] P:1438.51 E:0.107867 |  And he's been quite outspoken against the Iranian regime, against the government there
[6413.50 - 6421.50] P:1490.81 E:0.105087 |  And when he ran onto the field there were clearly whistles and boos from the Iranian section there
[6421.50 - 6427.50] P:1667.89 E:0.095976 |  So that mirrors the kind of thing that we saw before the match when there was whistling and booing from the Iranian supporters
[6427.50 - 6431.50] P:1339.84 E:0.073398 |  When their players did not sing the national anthem
[6431.50 - 6440.50] P:1482.50 E:0.083416 |  But he's onto the field, one of the most important players, third on the old time list of Iranian goal scorers in international football
[6440.50 - 6446.50] P:1510.61 E:0.084837 |  But England now he has Phil Fodyn, one of the England substitutes and he gets the ball back on the right hand side
[6446.50 - 6450.50] P:1573.40 E:0.076792 |  And he's looking for Rashford who's already in the goals, Fodyn
[6450.50 - 6459.50] P:1502.32 E:0.074253 |  This is classic Phil Fodyn, twisting, turning, all business, full 360 degrees
[6459.50 - 6466.50] P:1438.94 E:0.087327 |  Then finding his Manchester City teammate, Grealish, now it's back to Rashford on the right hand side, poor opponent of the penalty actually by Rashford
[6466.50 - 6471.50] P:1417.26 E:0.083225 |  And it bounces away in England, Iran are able to clear away, two Bellingham
[6471.50 - 6474.50] P:1729.49 E:0.093763 |  So all of the changes have been made, now that's five changes
[6474.50 - 6482.50] P:1387.71 E:0.106215 |  In actual fact he might have one more left, might be because of the Harry Maguire concussion injury
[6484.50 - 6489.50] P:1279.31 E:0.120163 |  The official attendance was announced there, just missed
[6491.50 - 6494.50] P:1144.60 E:0.089853 |  I'm not sure we're able to pick it up in that language, whatever that was
[6494.50 - 6496.50] P:1398.76 E:0.090601 |  It didn't matter what language it was
[6496.50 - 6498.50] P:1591.92 E:0.095220 |  Inaudible in any language
[6498.50 - 6500.50] P:1332.96 E:0.078224 |  That's a good point, yeah
[6500.50 - 6505.50] P:1557.97 E:0.097450 |  Anyway, in the international language of football, England lead Iran by five goals to one
[6505.50 - 6512.50] P:1432.80 E:0.083347 |  And he has Rashford with it near the centre circle, back to Rice and then back to Stones in the centre circle
[6514.50 - 6519.50] P:1264.42 E:0.083794 |  So the goal that Terrami scored is a little blot on the copy book
[6519.50 - 6524.50] P:1546.00 E:0.090859 |  So after the five consecutive clean sheets to start the Euros last year, that won't be happening
[6524.50 - 6530.50] P:1415.06 E:0.066472 |  But other than that, no it's been plain sailing and looking at Iran and saying
[6530.50 - 6535.50] P:1465.23 E:0.083269 |  Right, okay, in terms of progressing in the group, saying it was the most even group
[6535.50 - 6539.50] P:1536.11 E:0.076125 |  The two other teams, Wales of course and the USA will look at this and think
[6539.50 - 6546.50] P:1419.54 E:0.088882 |  Well we can get at them because not, yes they put up a fight for a moment in the first half
[6546.50 - 6550.50] P:1613.09 E:0.099883 |  But you forget in there that there was a 15 minute delay from the keeper's injury
[6550.50 - 6555.50] P:1459.48 E:0.091363 |  And actually it was all plain sailing fairly early in the first half
[6555.50 - 6558.50] P:1359.38 E:0.073514 |  They've had a terrible game around
[6558.50 - 6565.50] P:1528.41 E:0.081765 |  I think it's been tough and you just sense that it's been a step too far to go on to the pitch as well
[6565.50 - 6568.50] P:1561.40 E:0.090100 |  A little bit like yesterday, though, the discussion that followed that match
[6568.50 - 6572.50] P:1528.08 E:0.084621 |  The Ecuador game, you know, how much was it a case of Qatar not performing
[6572.50 - 6574.50] P:1359.95 E:0.094785 |  How much was it a case of Ecuador performing
[6574.50 - 6577.50] P:1433.16 E:0.081630 |  Well I think with England here, they really have performed
[6577.50 - 6580.50] P:1383.75 E:0.082581 |  We've got a stoppage at the moment incidentally, there's another one
[6580.50 - 6587.50] P:1443.13 E:0.079768 |  On the far side, it is Haissafi, the captain who seems to have gone down with cramp
[6587.50 - 6592.50] P:1418.61 E:0.083783 |  When he was about to take a throw in, so I think this might, this could set a world cup record
[6592.50 - 6596.50] P:1382.81 E:0.083320 |  For the longest amount of minutes played in a match that was due to last 90 minutes
[6596.50 - 6600.50] P:1544.62 E:0.080055 |  After 14 minutes riled on at the end of the first half
[6601.50 - 6603.50] P:1527.20 E:0.084386 |  We need Stapman, Dave, we need...
[6603.50 - 6605.50] P:1463.37 E:0.067155 |  Where is he?
[6605.50 - 6607.50] P:1504.34 E:0.087613 |  He's not off when I say that
[6609.50 - 6612.50] P:1395.15 E:0.093764 |  I think he might be on the world cup daily every night
[6612.50 - 6616.50] P:1547.75 E:0.073852 |  Excellent, well there's a question for Dave, get on it, let's find out
[6616.50 - 6618.50] P:1276.27 E:0.083977 |  I don't know whether he does that one
[6618.50 - 6620.50] P:1648.24 E:0.074152 |  Stop criticising Keaters
[6622.50 - 6625.50] P:1363.42 E:0.088010 |  Right, Haissafi has sat down now on the far side
[6625.50 - 6632.50] P:1459.87 E:0.076728 |  I mean he could have taken one step off the pitch on the far side and let play continue
[6632.50 - 6634.50] P:927.63 E:0.074970 |  But they weren't going to do that
[6634.50 - 6640.50] P:1562.70 E:0.084033 |  So another lengthy stoppage, so what's in your mind Matt Upson down there in your jumper?
[6640.50 - 6645.50] P:1513.99 E:0.080388 |  I'm thinking it's quite a wily piece of play from the Iran left back
[6645.50 - 6649.50] P:1517.06 E:0.087752 |  Because you're absolutely right John, he just knew he was off the pitch
[6649.50 - 6653.50] P:1525.19 E:0.084885 |  He almost like kind of just stepped on, went down on one knee
[6653.50 - 6655.50] P:1477.52 E:0.088647 |  Looked like he was adjusting something, didn't know what was going on
[6655.50 - 6658.50] P:1482.46 E:0.084062 |  But it looks like it's good old fashioned cramp
[6658.50 - 6662.50] P:1495.38 E:0.084464 |  I just want to see England control and see this game
[6662.50 - 6664.50] P:1396.12 E:0.088009 |  Keep everyone healthy, keep everyone fit
[6664.50 - 6671.50] P:1477.31 E:0.088371 |  Don't dwell on the ball too long, allow a late tired tackle come in and catch anyone
[6671.50 - 6677.50] P:1516.68 E:0.080009 |  Do it properly, move the ball quickly, see it through and then reflect on what's been a pretty good performance
[6677.50 - 6682.50] P:1535.68 E:0.085257 |  It has, just a few months after the hostile crowd at Mollinieu
[6682.50 - 6686.50] P:1415.76 E:0.083823 |  We're telling Gareth Southgate that he didn't know what he was doing
[6686.50 - 6689.50] P:1524.10 E:0.083992 |  Here we are watching the first match of the World Cup
[6689.50 - 6692.50] P:1421.12 E:0.071718 |  And Gareth Southgate's team are winning 5-1
[6692.50 - 6696.50] P:1491.02 E:0.093180 |  And this will be a record win for England in their first match at a World Cup
[6696.50 - 6701.50] P:1466.46 E:0.078340 |  Their biggest margins of victory in their opening matches at any World Cup
[6701.50 - 6703.50] P:1351.73 E:0.083363 |  I'll run you through in a moment
[6703.50 - 6709.50] P:1497.28 E:0.083200 |  But England looking for another one, trying to match the record 6-1 against Panama in Russia
[6709.50 - 6713.50] P:1390.73 E:0.078688 |  But Iran are able to win the ball back but Eric Dyer is able to step across
[6713.50 - 6716.50] P:1528.09 E:0.089457 |  So England's biggest wins in their first match at a World Cup
[6716.50 - 6726.50] P:1536.45 E:0.073008 |  You have to go back to 1982 when France were beaten 3-1 in Bilbao
[6726.50 - 6730.50] P:1447.30 E:0.073551 |  In the match that Brian Robson scored after 27 seconds
[6730.50 - 6740.50] P:1561.37 E:0.080911 |  Or all the way back to 1954 when England beat Belgium 4-2 after extra time in their first match at the World Cup
[6740.50 - 6744.50] P:1602.74 E:0.082198 |  So 2-goal margin is the record and currently it is 5-1
[6744.50 - 6750.50] P:1561.21 E:0.079956 |  So this is some way to get out of that slump of form in inverted commas
[6750.50 - 6753.50] P:1613.57 E:0.077076 |  The 6th match run without a victory for England
[6753.50 - 6758.50] P:1466.69 E:0.084379 |  Which was the longest run that they'd gone on without a win since 1993
[6758.50 - 6761.50] P:1629.14 E:0.097624 |  5-1 the score, this is BBC Radio 5 Live
[6761.50 - 6766.50] P:1659.10 E:0.088208 |  Live in Doha in the Khalifa Stadium, Thordon, Knights from Hymn, sticks his chest out
[6766.50 - 6768.50] P:1610.42 E:0.089010 |  Gets the pass with his left foot to the right-hand side
[6768.50 - 6771.50] P:1557.75 E:0.096089 |  Actually over-hit to Rashford but Rashford's onto it into the penalty area
[6771.50 - 6775.50] P:1595.56 E:0.099400 |  Beats two men, shoots left-footed, deflected across the penalty area
[6775.50 - 6778.50] P:1597.26 E:0.075899 |  That would have been a corker if he'd scored that Rashford
[6778.50 - 6780.50] P:1587.69 E:0.076365 |  Brilliant bit of skill, brilliant think
[6780.50 - 6782.50] P:1601.18 E:0.102403 |  And here's Thordon now Englander on to win again
[6782.50 - 6785.50] P:1665.28 E:0.098019 |  Ball slipped through from him into the penalty area, Wilson was after it
[6785.50 - 6789.50] P:1606.20 E:0.086496 |  But Defender got there and helped it behind and it's an England corner
[6789.50 - 6792.50] P:1605.80 E:0.100895 |  This England side is just so athletic
[6792.50 - 6797.50] P:1609.74 E:0.093486 |  They've got so much pace and so much ability to cover ground
[6797.50 - 6799.50] P:1358.12 E:0.098544 |  This is something that Iran haven't been able to live with
[6799.50 - 6803.50] P:1595.80 E:0.081382 |  Not only just going towards your end goal but when they clear it
[6803.50 - 6808.50] P:1553.22 E:0.087338 |  They can cover the ground, they just cannot live with them all over the pitch
[6808.50 - 6811.50] P:1473.63 E:0.094746 |  So it is a corner for England from the left
[6811.50 - 6814.50] P:1544.67 E:0.099473 |  And they've caused problems with almost every set piece that they've had
[6814.50 - 6816.50] P:1374.50 E:0.107002 |  So don't rule out another goal yet
[6816.50 - 6819.50] P:1492.92 E:0.095968 |  Sure, this one's a deep one towards the back post
[6819.50 - 6822.50] P:1489.20 E:0.097190 |  No Maguire on the field anymore, Defender got a touch to that
[6822.50 - 6825.50] P:1408.34 E:0.095457 |  Two men have gone down, there might have been another clash of heads in there
[6825.50 - 6833.50] P:1479.53 E:0.088925 |  The referee's blown his whistle, I think it's the Defender who has come off worst
[6833.50 - 6837.50] P:1537.79 E:0.093464 |  And we're just hearing a reaction from the Iranian supporters to our right
[6837.50 - 6845.50] P:1506.28 E:0.089871 |  And Carlos Keros with his team 5-1 down has walked right across the technical area
[6845.50 - 6850.50] P:1361.29 E:0.079488 |  And is blowing kisses to the Iranian crowd
[6850.50 - 6854.50] P:1486.40 E:0.084228 |  And I guess he's thanking them for their presence
[6854.50 - 6858.50] P:1307.52 E:0.079097 |  Probably in the circumstances with what's happening in Iran
[6858.50 - 6863.50] P:1527.28 E:0.095348 |  He's got a long association even though he's just taken over again as the coach of Iran
[6863.50 - 6868.50] P:1438.74 E:0.073549 |  He was saying to them, I guess, just thanks for being here
[6868.50 - 6874.50] P:1566.93 E:0.083379 |  Despite what's happened on the field, as Grealish now scampers away from two or three challenges
[6874.50 - 6878.50] P:1565.76 E:0.075551 |  Then plays it through to Rashford, now it's back to Bellingham
[6878.50 - 6883.50] P:1600.55 E:0.092801 |  And these substitutions that Garrel Southgate has made have really revitalised England
[6883.50 - 6887.50] P:1487.08 E:0.096366 |  You've got hungry England players here against the tired and tiring Iranian side
[6887.50 - 6890.50] P:1579.10 E:0.082796 |  And they're looking for more goals, no question
[6890.50 - 6893.50] P:1679.65 E:0.075847 |  There's four attacking changes, wasn't it?
[6893.50 - 6898.50] P:1343.38 E:0.077903 |  And people have got their own ideas of what they want to do
[6898.50 - 6901.50] P:1521.52 E:0.090972 |  They want to hit the ground running themselves, they want to get a goal
[6901.50 - 6903.50] P:1718.65 E:0.089877 |  And Rash has already done so
[6903.50 - 6907.50] P:1310.76 E:0.064474 |  Just wondering, Carlos Queeras went all that way over
[6907.50 - 6911.50] P:1571.42 E:0.074156 |  He was still a good 20-30 yards away from the fans so he was fairly safe
[6911.50 - 6913.50] P:1205.74 E:0.067129 |  Long way to go, 69
[6913.50 - 6916.50] P:1542.69 E:0.080935 |  Here's Grealish back to Rashford
[6916.50 - 6919.50] P:1276.55 E:0.084838 |  Rashford now out to the right-hand side
[6919.50 - 6924.50] P:1449.72 E:0.065368 |  And Thordan has continued his run down into the full-back position
[6924.50 - 6929.50] P:1477.30 E:0.080492 |  And here is Grealish again on the right-hand side, Jack Grealish
[6929.50 - 6932.50] P:1542.45 E:0.083640 |  Is able to play it back towards the edge of the penalty area
[6932.50 - 6934.50] P:1588.32 E:0.099720 |  Comes back to Rashford, now Grealish again on the right
[6934.50 - 6936.50] P:1468.00 E:0.109878 |  Little ball into the penalty area, Thordan with a flick
[6936.50 - 6938.50] P:1606.80 E:0.097192 |  Rashford just ran away from him but it runs to Shaw
[6938.50 - 6941.50] P:1642.62 E:0.089400 |  And back to Rashford once more on the edge of the D
[6941.50 - 6944.50] P:1482.95 E:0.095810 |  And they will play it back to Declan Rice, who actually is dispossessed
[6944.50 - 6946.50] P:1569.84 E:0.101326 |  So Iran are going to break away downfield
[6946.50 - 6949.50] P:1535.86 E:0.099453 |  And play the ball out towards the left-hand side to Goli Zadda
[6949.50 - 6954.50] P:1579.20 E:0.080124 |  And now he finds his pass cut out by Tripiak
[6954.50 - 6956.50] P:1633.32 E:0.102708 |  And it's a throw into Iran down the left, 5-1 Englandly
[6956.50 - 6958.50] P:1709.00 E:0.080005 |  Good for Tripiak to get the block in
[6958.50 - 6961.50] P:1620.87 E:0.079308 |  Momentarily laps from Declan Rice
[6961.50 - 6964.50] P:1358.74 E:0.070152 |  But again England, when they attack with the pace
[6964.50 - 6967.50] P:1443.05 E:0.095454 |  And the skill that they have and Boudin and Grealish get going
[6967.50 - 6972.50] P:1557.32 E:0.095488 |  As Iran play a shortish pass back to Golkeepa Hussaini
[6972.50 - 6974.50] P:1257.16 E:0.082137 |  He was able to get out of his penalty area and clear it
[6974.50 - 6976.50] P:1557.56 E:0.078954 |  And they couldn't keep it in on the far side
[6976.50 - 6978.50] P:1700.21 E:0.086236 |  So throwing to England
[6978.50 - 6983.50] P:1521.54 E:0.071477 |  So we're in the 87th minute
[6983.50 - 6986.50] P:1534.54 E:0.073591 |  And it is a free kick to England
[6986.50 - 6988.50] P:1387.03 E:0.091112 |  A throw into England on the far side that they take
[6988.50 - 6991.50] P:1490.45 E:0.073545 |  So the goal scorers tonight for England, Bellingham
[6991.50 - 6993.50] P:1489.25 E:0.087401 |  Got the ball rolling with that excellent header
[6993.50 - 6996.50] P:1611.15 E:0.087104 |  Two goals for Saka, one in each half, one for Sterling
[6996.50 - 7000.50] P:1473.67 E:0.071853 |  And then one for Marcus Rashford on his England return
[7000.50 - 7004.50] P:1331.42 E:0.059934 |  And England with the ball inside their own half
[7004.50 - 7008.50] P:1629.39 E:0.080218 |  The curving roof of the stadium above, floodlights brightly on
[7008.50 - 7011.50] P:1393.34 E:0.093182 |  It's got a couple of arches this stadium, yellow lights are on on that
[7011.50 - 7013.50] P:1545.43 E:0.084927 |  And the ball is played forward by Shaw
[7013.50 - 7016.50] P:1529.85 E:0.061212 |  But the goalkeeper is able to come out and claim that
[7016.50 - 7020.50] P:1407.51 E:0.084714 |  And I think some people are now making their way home
[7020.50 - 7022.50] P:1502.65 E:0.090165 |  I think it's not quite as full as it was
[7022.50 - 7025.50] P:1461.44 E:0.090055 |  The ball is played back to Golkeepa Hussaini who clears
[7025.50 - 7028.50] P:1476.57 E:0.094931 |  But I don't think any of the England fans who are here have left yet
[7028.50 - 7031.50] P:1630.24 E:0.096007 |  They'll be waiting to give this England team an ovation
[7031.50 - 7035.50] P:1444.61 E:0.088866 |  After what is going to be a record win for their first match at a World Cup
[7035.50 - 7037.50] P:1543.75 E:0.076137 |  Absolutely, and it's as a spectacle
[7037.50 - 7039.50] P:1449.44 E:0.093804 |  You can understand the people leaving now
[7039.50 - 7042.50] P:1449.27 E:0.088241 |  It's been over for quite some time
[7042.50 - 7045.50] P:1359.21 E:0.081113 |  But the way that England played and attacked at times
[7045.50 - 7049.50] P:1342.22 E:0.084456 |  Has been why people have turned up
[7049.50 - 7052.50] P:1289.54 E:0.076157 |  And why they've been a really, really confident win
[7052.50 - 7054.50] P:1531.92 E:0.071259 |  There was that slip with the goal
[7054.50 - 7057.50] P:1369.59 E:0.072055 |  On that, just the momentary few moments
[7057.50 - 7061.50] P:1593.00 E:0.083232 |  Around a cause problems, mainly due to England
[7061.50 - 7063.50] P:1387.90 E:0.071888 |  Their own, the product of their own downfall
[7063.50 - 7068.50] P:1523.02 E:0.069823 |  But really on the whole a really confident and consummate performance
[7068.50 - 7070.50] P:1679.51 E:0.074336 |  Great start for England at this World Cup
[7070.50 - 7072.50] P:1300.49 E:0.090735 |  And they'll feel a lot better about themselves
[7072.50 - 7076.50] P:1514.19 E:0.092412 |  And actually in some ways it's been a step back into the qualifying campaign
[7076.50 - 7080.50] P:1501.06 E:0.086402 |  And putting away a poor team which Iran have been today
[7080.50 - 7085.50] P:1517.12 E:0.074678 |  And remember, they racked up 39 goals in that qualifying campaign
[7085.50 - 7087.50] P:1409.84 E:0.102879 |  Which was a record, record for England in any World Cup
[7087.50 - 7090.50] P:1588.97 E:0.093718 |  Or European Championship qualifying campaign
[7090.50 - 7093.50] P:1645.27 E:0.092524 |  But you know, many people would say
[7093.50 - 7096.50] P:1650.67 E:0.099248 |  Well, look at the standard of the opposition
[7096.50 - 7098.50] P:1474.06 E:0.103171 |  And when it comes to England playing the better teams
[7098.50 - 7100.50] P:1600.45 E:0.093129 |  They're not able to do that
[7100.50 - 7103.50] P:1533.23 E:0.100455 |  But listen, as Jimmy Armfield always used to say to us
[7103.50 - 7105.50] P:1465.63 E:0.104657 |  You can only beat the team that's in front of you
[7105.50 - 7108.50] P:1420.73 E:0.098812 |  In England have beaten this or England team well
[7108.50 - 7111.50] P:1547.38 E:0.097343 |  I was trying to think of something really hard different to say than that
[7111.50 - 7115.50] P:1511.36 E:0.096360 |  But yeah, and it was, I think, looking at the Garos Southgate now
[7115.50 - 7118.50] P:1647.44 E:0.096936 |  And you'd say, well, in the games in the future
[7118.50 - 7120.50] P:1470.09 E:0.084472 |  Making the salves and things like that
[7120.50 - 7122.50] P:1392.27 E:0.094493 |  The second half has been a pretty slow pace
[7122.50 - 7124.50] P:1499.86 E:0.105695 |  And having them playing the ball through for Wilson
[7124.50 - 7127.50] P:1666.90 E:0.113181 |  And it's reached Wilson, and Wilson now into the area
[7127.50 - 7129.50] P:1763.84 E:0.102609 |  Placing across, Grealish!
[7129.50 - 7133.50] P:1575.31 E:0.111770 |  It's 6-1, what a start for England in Doha
[7133.50 - 7137.50] P:1569.84 E:0.102002 |  And Jack Grealish joins the party now
[7137.50 - 7139.50] P:1589.97 E:0.117493 |  To score only a second goal for England
[7139.50 - 7142.50] P:1636.98 E:0.099399 |  That'll mean a great deal to him
[7142.50 - 7145.50] P:1700.22 E:0.099750 |  His first at a World Cup on this stage
[7145.50 - 7148.50] P:1549.52 E:0.100330 |  And his team mates are surrounding him in England
[7148.50 - 7153.50] P:1598.88 E:0.104810 |  Match what they did to Panama in Russia four years ago
[7153.50 - 7156.50] P:1710.34 E:0.097266 |  They're winning 6-1 here against Iran
[7156.50 - 7159.50] P:1521.27 E:0.087566 |  By the time he's run to perfection
[7159.50 - 7161.50] P:1532.55 E:0.087041 |  Callum Wilson
[7161.50 - 7163.50] P:1476.83 E:0.123116 |  And from a man coming onto the scene
[7163.50 - 7165.50] P:1563.35 E:0.092434 |  In his first World Cup game
[7165.50 - 7167.50] P:1559.86 E:0.105944 |  To have the opportunity to score
[7167.50 - 7173.50] P:1528.51 E:0.101554 |  But to have the awareness to play the most unselfish of balls square
[7173.50 - 7175.50] P:1504.65 E:0.076144 |  To Jack Grealish
[7175.50 - 7178.50] P:1481.14 E:0.098183 |  And it all stems from Jude Bellingham's through ball
[7178.50 - 7181.50] P:1442.49 E:0.090846 |  And that man has been a revelation tonight
[7181.50 - 7183.50] P:1447.80 E:0.100160 |  If you didn't already know about him
[7183.50 - 7186.50] P:1370.95 E:0.082470 |  Well, Marky Card, he's on the scene
[7188.50 - 7191.50] P:1493.49 E:0.107543 |  Jack Grealish has absolutely loved that moment
[7191.50 - 7194.50] P:1518.35 E:0.101273 |  You were right next to the celebration down there on the floor
[7194.50 - 7197.50] P:1606.27 E:0.100753 |  He was probably 15 yards away from the celebration
[7197.50 - 7200.50] P:1571.48 E:0.086056 |  Yeah, it was nice, good spirit amongst the group
[7200.50 - 7203.50] P:1657.24 E:0.088007 |  Declan Rice coming over, having a little word with Jack Grealish
[7203.50 - 7205.50] P:1468.39 E:0.095728 |  Loved every minute, his eyes lit up, John
[7205.50 - 7208.50] P:1611.02 E:0.080710 |  I cannot tell you, I was kind of on the angle
[7208.50 - 7211.50] P:1614.47 E:0.109172 |  And I was just fully expecting Callum Wilson to shoot
[7211.50 - 7213.50] P:1507.23 E:0.100782 |  Just because of the stage of the game
[7213.50 - 7215.50] P:1403.19 E:0.102859 |  You've come on the score line
[7215.50 - 7217.50] P:1411.97 E:0.114048 |  With fair play to him
[7217.50 - 7219.50] P:1401.37 E:0.112287 |  That is what Garry Savka will be so happy with
[7219.50 - 7222.50] P:1404.87 E:0.095233 |  That kind of collective play of being a team
[7222.50 - 7225.50] P:1514.58 E:0.088411 |  Identifying somebody else's in a better position to score
[7225.50 - 7229.50] P:1334.96 E:0.092216 |  And being unselfish is a really good asset for a team to have
[7229.50 - 7231.50] P:1294.60 E:0.093923 |  And for him to have that in that position
[7231.50 - 7235.50] P:1580.06 E:0.090668 |  Fair play to him, but Jack Grealish's eyes were just lit up completely
[7235.50 - 7237.50] P:1644.40 E:0.083360 |  With the opportunity just to tap that in
[7237.50 - 7239.50] P:1571.94 E:0.082474 |  Yes, thank you Matt
[7239.50 - 7241.50] P:1493.48 E:0.105989 |  Matt Upsen down on the touch line
[7241.50 - 7243.50] P:1496.54 E:0.099406 |  Rob Green with this year up in the commentary position
[7243.50 - 7248.50] P:1424.40 E:0.102492 |  I can think of at least one Newcastle United number nine
[7248.50 - 7250.50] P:1390.38 E:0.090055 |  That might not have done that
[7250.50 - 7253.50] P:1466.65 E:0.098963 |  As the ball's played towards the edge of the penalty area
[7253.50 - 7255.50] P:1393.62 E:0.069662 |  Shaw takes it down
[7255.50 - 7258.50] P:1463.23 E:0.090501 |  And England have it comfortably on the edge of their own penalty area
[7258.50 - 7260.50] P:1419.37 E:0.101282 |  Just knocking it around, this is party stuff now
[7260.50 - 7262.50] P:1445.17 E:0.099277 |  Just triangles around the Iranian players
[7262.50 - 7265.50] P:1499.88 E:0.093753 |  Jack Grealish, by the way, it's a second goal for him
[7265.50 - 7267.50] P:1360.95 E:0.067154 |  For England
[7267.50 - 7269.50] P:1448.83 E:0.097096 |  In his twenty-fifth appearance
[7269.50 - 7271.50] P:1312.59 E:0.096350 |  That's a little bit of a milestone isn't it?
[7271.50 - 7275.50] P:1334.29 E:0.087078 |  The quarter century, his only other goal was in Andorra
[7275.50 - 7278.50] P:1452.52 E:0.095504 |  When we were there in the October of last year
[7278.50 - 7281.50] P:1344.09 E:0.088367 |  In the qualifier, he scored in the five-nil win
[7281.50 - 7285.50] P:1383.73 E:0.083234 |  What a contrast that, scoring in Andorra to scoring here
[7285.50 - 7287.50] P:1450.05 E:0.084517 |  And the heat of the action at the World Cup
[7287.50 - 7291.50] P:1462.43 E:0.081969 |  Well, he talked about Jermaine Defoe scoring twenty goals earlier
[7291.50 - 7293.50] P:1383.38 E:0.075681 |  He had won against Andorra, nicked away
[7293.50 - 7296.50] P:1300.58 E:0.095044 |  I remember David Nugent running onto the line
[7296.50 - 7299.50] P:1516.64 E:0.079031 |  As the ball was going over and he kicked it in
[7299.50 - 7302.50] P:1343.12 E:0.088089 |  And David Jermaine Defoe was fuming
[7302.50 - 7304.50] P:1384.43 E:0.079431 |  That was the complete opposite
[7304.50 - 7308.50] P:1517.78 E:0.083866 |  A real opportunity to score for in a World Cup
